"a0","ws","wi","sigma","gamma","pop","S_0","E_0","I_0","R_0","rho","loglik","loglik.se"
0.491277556138442,2.28258789111726,1.3559881471824,0.204733209059016,0.442137213570101,9205,0.998913633894623,0.00108636610537751,0,0,1,-48.0831814685028,1.22445493775936
0.519938767031293,3.84287275986215,1.78990512226128,0.389310722209915,0.951704043001401,9205,0.998913633894623,0.00108636610537751,0,0,1,-50.3618661731516,0.535130926903332
0.33447691269472,3.50650055053166,1.65267956060636,0.428928862269496,0.6371377993418,9205,0.998913633894623,0.00108636610537751,0,0,1,-51.226720256951,3.0836559982166
0.180566648274446,3.91901022881918,1.88520481127825,0.255375510790661,0.535389610917822,9205,0.998913633894623,0.00108636610537751,0,0,1,-51.7471772379504,27.36070598227
0.443961178091343,2.18126915560687,1.09249025417794,0.380217187364631,0.624787526849613,9205,0.998913633894623,0.00108636610537751,0,0,1,-51.8449848298647,0.588637768917818
0.375585772463564,4.02272431468783,0.934242163521107,0.490408356942954,0.844045385580179,9205,0.998913633894622,0.00108636610537751,0,0,1,-51.9636483179132,1.03991597619396
0.214454864131247,2.60940534545269,1.11501383574936,0.58996795826897,0.645239222756696,9205,0.998913633894622,0.00108636610537751,0,0,1,-53.6363549968676,1.03322483242694
0.3288730827371,2.40979444481642,1.30818398566197,0.423600773808374,0.779238048168442,9205,0.998913633894623,0.00108636610537751,0,0,1,-54.056434367112,25.7768853770211
0.3068851300286,3.05799791588502,1.45837980390361,0.72418342241486,1.05917588718419,9205,0.998913633894623,0.00108636610537751,0,0,1,-54.0723367057149,0.485651345517395
0.49815945517948,2.77429037915019,1.14053679060951,0.480295659631811,0.806311880812722,9205,0.998913633894623,0.00108636610537751,0,0,1,-54.0813093777649,0.349427536251224
0.193419299221305,5.75234984132906,2.19178314131065,0.658843851564877,0.993175579859414,9205,0.998913633894623,0.00108636610537751,0,0,1,-54.1932742622533,0.689866916803743
0.355818028358372,2.82864364715275,3.1472151298965,0.451815902802626,0.686215713469159,9205,0.998913633894623,0.00108636610537751,0,0,1,-54.2961005509801,3.44049747445758
0.151446750374028,2.63347999809967,1.67800021551238,0.34804244343601,0.31806195490481,9205,0.998913633894623,0.00108636610537751,0,0,1,-54.4067584699427,1.63139713080056
0.372670648403702,3.96243201333152,0.973266919941633,0.754616692658849,1.00208412053248,9205,0.998913633894623,0.00108636610537751,0,0,1,-54.4178546734063,1.92459281372534
0.322869427055225,1.88707062950385,0.731314422289002,0.830068915028387,0.915943470321555,9205,0.998913633894623,0.00108636610537751,0,0,1,-55.0538265435367,3.19383254321124
0.297419343800083,1.66226929056383,1.44940780162866,0.865034275520103,0.949927995879175,9205,0.998913633894623,0.00108636610537751,0,0,1,-55.3011223060037,1.30075476934917
0.162700452497862,2.59455377643484,1.672362230226,0.441199957882417,0.574810679143553,9205,0.998913633894623,0.00108636610537751,0,0,1,-55.6053969124028,26.38533037533
0.200539499898914,3.36142217684728,1.04370180511606,0.36283580789318,0.316065112545793,9205,0.998913633894623,0.00108636610537751,0,0,1,-55.678478720959,0.742568605025569
0.170772738517908,2.40136424469889,1.80223775471764,0.498779662127236,0.336528019785418,9205,0.998913633894623,0.00108636610537751,0,0,1,-56.9435414884014,34.2908148305521
0.118129029390255,2.8023713371011,1.90647652517765,0.446167395998126,0.302571947230919,9205,0.998913633894623,0.00108636610537751,0,0,1,-57.5885637692317,1.65188832491568
0.253439533994341,1.99871242696484,1.23805216674331,0.81526086722952,0.750707160191954,9205,0.998913633894623,0.00108636610537751,0,0,1,-57.8115475984454,0.475807778770271
0.167051730009687,2.30323534653629,1.67313313253255,0.971741982014605,0.610018414284277,9205,0.998913633894623,0.00108636610537751,0,0,1,-59.0364478542108,27.6214148661985
0.129350196220116,4.79928399646233,0.961561250426766,0.957692353384191,0.662828040115024,9205,0.998913633894623,0.00108636610537751,0,0,1,-60.5665293916674,25.9124768710559
0.293141101553722,2.57523936087146,1.05726012782194,0.59882342388529,0.599741975203754,9205,0.998913633894623,0.00108636610537751,0,0,1,-65.8408352170973,21.5702293386237
0.463071742394226,2.68125481649262,1.36684492221036,0.136272619119335,0.365025115742558,9205,0.998913633894623,0.00108636610537751,0,0,1,-84.2537250421435,25.8904105989406
0.167074667477878,3.61634819696694,0.651787116940523,0.22381318144308,0.201791700722144,9205,0.998913633894623,0.00108636610537751,0,0,1,-88.0811789344663,3.01849629359548
0.138043929987627,1.68086822435925,2.11159917946819,0.520648889955395,0.610223789868195,9205,0.998913633894623,0.00108636610537751,0,0,1,-91.2483055751631,0.322179533571753
0.0961120985495325,4.64759111374561,1.54477791726343,0.419183606889947,0.283991373595821,9205,0.998913633894623,0.00108636610537751,0,0,1,-96.2617093512826,26.7143685034201
0.112509823877533,3.61483902688041,1.2448913863858,0.591051614736554,0.270933275274947,9205,0.998913633894623,0.00108636610537751,0,0,1,-99.332083076868,56.8018238354724
0.172139781494557,3.86139811677304,0.969019755828213,0.178188598126451,0.255863924160553,9205,0.998913633894623,0.00108636610537751,0,0,1,-118.769139370489,2.34571638395608
0.145537836093018,3.09910165954439,1.81908205218577,0.214073096021426,0.341227016485635,9205,0.998913633894623,0.00108636610537751,0,0,1,-120.394931377106,0.414306795650594
0.237031657866651,1.87008640910789,1.24500321695722,0.182717579232038,0.160882591779499,9205,0.998913633894623,0.00108636610537751,0,0,1,-123.260284550495,2.30475910410426
0.0621181967727367,3.58496240528534,2.05302678331941,0.180300322566945,0.201835329440436,9205,0.998913633894623,0.00108636610537751,0,0,1,-159.55684442877,53.9673548842993
0.535537311627032,2.81417483843021,1.36467431299744,0.481709433028843,0.562145257908986,9205,0.998913633894623,0.00108636610537751,0,0,1,-197.404544123505,2.08179930675549
0.238203540842652,3.61104851285447,1.38237052467723,0.404959244919492,0.345129797146212,9205,0.998913633894623,0.00108636610537751,0,0,1,-198.011734111712,2.76861954588918
0.12335890865612,3.37556375708763,1.07217533375747,0.209213802093896,0.629641639791005,9205,0.998913633894623,0.00108636610537751,0,0,1,-229.636412292082,0.844396811985276
0.0568109328655822,2.64900038071224,1.53328503275578,0.289120590310606,0.59928633158658,9205,0.998913633894623,0.00108636610537751,0,0,1,-236.50154251851,23.5457888651049
0.0952803949801153,3.01115617515629,1.80380166445529,0.661531663303653,0.185527876487512,9205,0.998913633894623,0.00108636610537751,0,0,1,-255.259407972414,18.670507299653
0.103632373084391,3.99740669831764,1.51973817704435,0.336262424408612,1.32531985724954,9205,0.998913633894623,0.00108636610537751,0,0,1,-269.936939879282,1.15908232831496
0.0405783369516791,2.74941702851816,1.04993558541356,0.138161553108891,0.563794154163043,9205,0.998913633894623,0.00108636610537751,0,0,1,-271.900651551965,27.8812623664012
0.475372279363406,4.731575156467,1.4323040521551,0.655542582757345,0.380045927636554,9205,0.998913633894623,0.00108636610537751,0,0,1,-316.217809031681,85.6927286425367
0.27762349916306,3.39869917242184,1.82591538796825,0.951627436033218,0.332368052912846,9205,0.998913633894623,0.00108636610537751,0,0,1,-383.215687101142,62.0526791628709
0.0604117310183146,3.45038353453689,1.62587826041548,0.560313276576539,1.30308763547952,9205,0.998913633894623,0.00108636610537751,0,0,1,-414.477235191353,0.694962182703236
0.488842596079135,2.11320433658824,1.24324768815278,0.480724957505457,0.336263388957978,9205,0.998913633894623,0.00108636610537751,0,0,1,-419.997748216741,2.45775612712391
0.00817968380937951,2.27473250942391,0.996380358285302,0.219355270407123,0.46410405477914,9205,0.998913633894623,0.00108636610537751,0,0,1,-445.081905348922,0.146577683592912
0.000208137238547072,2.43080714241326,1.2767048211165,0.470333209961494,0.417404040677,9205,0.998913633894623,0.00108636610537751,0,0,1,-450.311221614269,0.191390869731752
0.169659802670502,2.54545927422574,1.07368134800024,1.18096994008458,0.209450948130653,9205,0.998913633894623,0.00108636610537751,0,0,1,-461.6890701782,0.742915718684691
0.496136350716225,3.36923879165512,1.53233857439517,0.573591990146718,0.334560306028098,9205,0.998913633894623,0.00108636610537751,0,0,1,-527.811953314512,1.93566493625174
0.274137789113393,3.41021935363713,1.02339947674766,0.74112846397762,0.111052810930676,9205,0.998913633894623,0.00108636610537751,0,0,1,-715.69849881304,53.9228610849997
0.308653110050202,3.25384071137985,1.52097295243353,0.935733297562986,0.116930822196022,9205,0.998913633894623,0.00108636610537751,0,0,1,-782.878931617976,0
