day,cycle,susceptible,latent,infected,recovered,dead
22,88,6939,1639,625,2,0
22,89,6808,1715,679,3,0
22,90,6681,1792,729,3,0
22,91,6498,1903,801,3,0
23,92,6304,2039,859,3,0
23,93,6144,2128,930,3,0
23,94,5971,2244,986,4,0
23,95,5745,2399,1057,4,0
24,96,5535,2520,1145,5,0
24,97,5377,2596,1225,6,1
24,98,5236,2655,1307,6,1
24,99,5031,2781,1385,7,1
25,100,4806,2907,1483,8,1
25,101,4664,2967,1562,11,1
25,102,4544,2999,1650,11,1
25,103,4346,3092,1755,11,1
26,104,4157,3163,1873,11,1
26,105,4039,3175,1978,12,1
26,106,3926,3168,2098,12,1
26,107,3752,3235,2205,12,1
27,108,3585,3282,2325,12,1
27,109,3489,3243,2460,12,1
27,110,3398,3209,2585,12,1
27,111,3327,3142,2721,14,1
28,112,3229,3113,2847,15,1
28,113,3147,3059,2980,18,1
28,114,3076,2984,3123,21,1
28,115,2964,2985,3231,24,1
29,116,2850,2946,3384,24,1
29,117,2773,2884,3523,24,1
29,118,2690,2820,3670,24,1
29,119,2566,2822,3791,25,1
30,120,2485,2774,3917,27,2
30,121,2432,2707,4035,29,2
30,122,2363,2655,4155,30,2
30,123,2287,2624,4259,33,2
31,124,2221,2583,4363,36,2
31,125,2163,2516,4486,38,2
31,126,2099,2461,4600,43,2
31,127,2037,2387,4732,47,2
32,128,1966,2359,4829,49,2
32,129,1917,2302,4928,56,2
32,130,1881,2227,5035,60,2
32,131,1820,2191,5130,62,2
33,132,1773,2124,5235,71,2
33,133,1737,2055,5332,78,3
33,134,1697,1987,5429,89,3
33,135,1650,1933,5527,92,3
34,136,1607,1885,5610,100,3
34,137,1566,1842,5683,111,3
34,138,1530,1797,5755,120,3
34,139,1497,1749,5821,135,3
35,140,1444,1711,5900,147,3
35,141,1402,1671,5966,163,3
35,142,1359,1628,6036,178,4
35,143,1321,1573,6113,194,4
36,144,1286,1521,6189,205,4
36,145,1248,1478,6255,220,4
36,146,1225,1432,6308,236,4
36,147,1194,1382,6370,255,4
37,148,1164,1346,6421,268,6
37,149,1132,1300,6471,295,7
37,150,1103,1269,6509,317,7
37,151,1084,1221,6552,341,7
38,152,1066,1172,6582,378,7
38,153,1037,1144,6615,402,7
38,154,1003,1130,6650,415,7
38,155,987,1102,6656,452,8
39,156,967,1084,6665,480,9
39,157,947,1063,6671,515,9
39,158,931,1031,6687,547,9
39,159,913,998,6690,595,9
40,160,897,966,6701,632,9
40,161,878,937,6706,675,9
40,162,866,890,6721,719,9
40,163,849,861,6725,761,9
41,164,832,829,6736,798,10
41,165,817,809,6726,843,10
41,166,800,777,6722,896,10
41,167,777,754,6718,946,10
42,168,756,745,6706,988,10
42,169,741,727,6691,1035,11
42,170,722,707,6677,1088,11
42,171,701,699,6661,1133,11
43,172,691,668,6642,1193,11
43,173,676,652,6612,1254,11
43,174,662,627,6589,1315,12
43,175,642,608,6563,1380,12
44,176,631,592,6531,1437,14
44,177,613,577,6502,1498,15
44,178,605,558,6475,1550,17
44,179,591,537,6449,1610,18
45,180,575,526,6403,1683,18
45,181,568,522,6365,1729,21
45,182,558,506,6325,1794,22
45,183,552,485,6272,1873,23
46,184,542,471,6213,1953,26
46,185,533,459,6159,2027,27
46,186,524,438,6106,2108,29
46,187,516,426,6046,2187,30
47,188,509,406,5983,2276,31
47,189,500,397,5932,2345,31
47,190,495,385,5852,2440,33
47,191,489,370,5791,2521,34
48,192,479,368,5720,2601,37
48,193,470,360,5641,2697,37
48,194,466,350,5573,2776,40
48,195,458,346,5500,2860,41
49,196,448,334,5437,2945,41
49,197,442,322,5390,3007,44
49,198,432,310,5329,3088,46
49,199,427,297,5246,3187,48
50,200,420,288,5199,3250,48
50,201,414,281,5123,3339,48
50,202,411,273,5052,3421,48
50,203,405,270,4976,3501,53
51,204,399,266,4910,3577,53
51,205,392,266,4830,3663,54
51,206,390,257,4764,3739,55
51,207,386,246,4691,3826,56
52,208,381,234,4629,3905,56
52,209,378,225,4564,3980,58
52,210,376,214,4498,4058,59
52,211,369,210,4428,4138,60
53,212,365,206,4357,4217,60
53,213,361,202,4285,4297,60
53,214,354,199,4221,4371,60
53,215,350,193,4151,4449,62
54,216,345,190,4089,4519,62
54,217,341,187,4019,4593,65
54,218,337,185,3939,4679,65
54,219,337,178,3871,4753,66
55,220,336,170,3806,4825,68
55,221,332,165,3754,4885,69
55,222,329,158,3694,4955,69
55,223,320,160,3625,5030,70
56,224,316,154,3546,5117,72
56,225,312,151,3466,5202,74
56,226,309,146,3404,5272,74
56,227,307,146,3344,5333,75
57,228,301,148,3269,5412,75
57,229,300,145,3196,5488,76
57,230,299,143,3123,5562,78
57,231,297,139,3056,5633,80
58,232,290,139,2999,5697,80
58,233,288,135,2936,5765,81
58,234,285,134,2872,5832,82
58,235,285,127,2810,5899,84
59,236,285,120,2747,5966,87
59,237,284,118,2694,6021,88
59,238,284,111,2635,6085,90
59,239,283,104,2584,6144,90
60,240,280,102,2503,6229,91
60,241,279,99,2446,6289,92
60,242,279,96,2387,6351,92
60,243,279,91,2353,6390,92
61,244,278,88,2295,6452,92
61,245,277,84,2236,6515,93
61,246,275,83,2188,6566,93
61,247,274,82,2141,6615,93
62,248,274,79,2088,6671,93
62,249,273,77,2044,6717,94
62,250,272,72,2001,6766,94
62,251,269,71,1954,6817,94
63,252,268,68,1901,6873,95
63,253,267,66,1856,6920,96
63,254,267,63,1815,6964,96
63,255,267,58,1782,7001,97
64,256,266,56,1739,7046,98
64,257,266,52,1694,7095,98
64,258,266,52,1645,7143,99
64,259,265,52,1602,7187,99
65,260,264,50,1556,7236,99
65,261,264,49,1516,7276,100
65,262,263,47,1478,7316,101
65,263,263,42,1447,7351,102
66,264,262,42,1406,7392,103
66,265,261,42,1374,7424,104
66,266,261,41,1329,7470,104
66,267,261,39,1298,7500,107
67,268,261,39,1272,7526,107
67,269,261,38,1230,7569,107
67,270,260,38,1201,7599,107
67,271,260,35,1178,7625,107
68,272,260,33,1152,7653,107
68,273,259,32,1126,7680,108
68,274,259,32,1094,7710,110
68,275,259,32,1062,7741,111
69,276,259,31,1042,7762,111
69,277,257,33,1018,7786,111
69,278,257,30,992,7815,111
69,279,256,29,963,7846,111
70,280,256,28,938,7872,111
70,281,255,26,917,7896,111
70,282,255,26,899,7914,111
70,283,254,27,883,7930,111
71,284,253,28,859,7954,111
71,285,252,27,833,7982,111
71,286,252,26,824,7992,111
71,287,251,24,811,8008,111
72,288,248,26,793,8026,112
72,289,248,23,770,8052,112
72,290,247,22,751,8073,112
72,291,247,20,731,8094,113
73,292,247,20,710,8115,113
73,293,247,19,696,8130,113
73,294,247,18,677,8150,113
73,295,247,17,659,8169,113
74,296,247,16,645,8184,113
74,297,246,16,631,8199,113
74,298,246,15,602,8229,113
74,299,245,15,587,8245,113
75,300,245,14,571,8261,114
75,301,245,14,558,8274,114
75,302,245,13,541,8292,114
75,303,245,13,522,8311,114
76,304,245,12,511,8323,114
76,305,245,12,495,8338,115
76,306,245,12,486,8347,115
76,307,245,12,476,8357,115
77,308,244,12,462,8372,115
77,309,244,12,444,8390,115
77,310,243,12,437,8398,115
77,311,243,12,428,8407,115
78,312,243,12,412,8423,115
78,313,243,12,402,8433,115
78,314,242,13,399,8436,115
78,315,242,12,391,8445,115
79,316,242,12,378,8458,115
79,317,242,11,365,8472,115
79,318,242,11,359,8478,115
79,319,242,11,353,8484,115
80,320,241,12,346,8491,115
80,321,241,12,338,8499,115
80,322,241,12,329,8508,115
80,323,241,12,319,8518,115
81,324,241,12,310,8527,115
81,325,241,10,299,8540,115
81,326,241,10,293,8546,115
81,327,241,10,286,8553,115
82,328,241,9,280,8560,115
82,329,241,9,277,8563,115
82,330,241,8,271,8570,115
82,331,240,8,264,8578,115
83,332,240,8,255,8587,115
83,333,240,7,245,8598,115
83,334,238,9,237,8606,115
83,335,238,8,230,8614,115
84,336,238,8,226,8618,115
84,337,238,8,221,8622,116
84,338,238,8,219,8624,116
84,339,238,8,212,8631,116
85,340,238,8,204,8639,116
85,341,238,8,199,8644,116
85,342,238,7,194,8650,116
85,343,238,6,190,8655,116
86,344,238,6,186,8659,116
86,345,238,6,179,8666,116
86,346,238,6,176,8669,116
86,347,237,5,173,8674,116
87,348,237,5,169,8678,116
87,349,237,5,163,8684,116
87,350,237,5,160,8687,116
87,351,237,5,157,8690,116
88,352,237,5,150,8696,117
88,353,237,5,144,8702,117
88,354,237,5,142,8704,117
88,355,237,5,139,8707,117
89,356,237,5,138,8708,117
89,357,237,4,137,8710,117
89,358,237,4,133,8714,117
89,359,237,4,131,8716,117
90,360,237,4,123,8724,117
90,361,237,4,120,8727,117
90,362,237,4,117,8730,117
90,363,237,4,111,8736,117
91,364,237,4,108,8739,117
91,365,237,4,106,8741,117
91,366,237,4,105,8742,117
91,367,237,3,103,8745,117
92,368,237,3,99,8749,117
92,369,237,3,98,8750,117
92,370,237,3,96,8752,117
92,371,237,3,94,8754,117
93,372,237,3,91,8757,117
93,373,237,3,85,8762,118
93,374,237,3,83,8764,118
93,375,237,3,80,8767,118
94,376,237,3,75,8772,118
94,377,237,3,75,8772,118
94,378,237,3,75,8772,118
94,379,237,3,69,8778,118
95,380,237,3,68,8779,118
95,381,237,3,66,8781,118
95,382,237,3,65,8782,118
95,383,237,3,64,8783,118
96,384,237,2,60,8788,118
96,385,237,2,60,8788,118
96,386,237,2,60,8788,118
96,387,237,2,60,8788,118
97,388,237,2,59,8789,118
97,389,237,1,59,8790,118
97,390,237,1,59,8790,118
97,391,237,1,57,8792,118
98,392,237,1,56,8793,118
98,393,237,1,54,8795,118
98,394,237,1,53,8796,118
98,395,237,1,51,8798,118
99,396,237,1,50,8799,118
99,397,236,2,49,8800,118
99,398,236,2,46,8803,118
99,399,236,1,47,8803,118
100,400,235,2,47,8803,118
100,401,235,2,44,8806,118
100,402,235,2,44,8806,118
100,403,235,2,43,8807,118
101,404,235,2,42,8808,118
101,405,235,1,43,8808,118
101,406,235,1,40,8811,118
101,407,235,1,39,8812,118
102,408,235,1,37,8814,118
102,409,235,1,33,8818,118
102,410,235,1,30,8821,118
102,411,235,1,27,8824,118
103,412,235,1,26,8825,118
103,413,235,1,26,8825,118
103,414,235,0,23,8829,118
103,415,235,0,22,8830,118
104,416,235,0,22,8830,118
104,417,235,0,20,8832,118
104,418,235,0,19,8833,118
104,419,235,0,18,8834,118
105,420,235,0,18,8834,118
105,421,235,0,18,8834,118
105,422,235,0,18,8834,118
105,423,235,0,18,8834,118
106,424,235,0,17,8835,118
106,425,235,0,17,8835,118
106,426,235,0,17,8835,118
106,427,235,0,17,8835,118
107,428,235,0,17,8835,118
107,429,235,0,16,8836,118
107,430,235,0,14,8838,118
107,431,235,0,13,8839,118
108,432,235,0,12,8840,118
108,433,235,0,12,8840,118
108,434,235,0,12,8840,118
108,435,235,0,11,8841,118
109,436,235,0,11,8841,118
109,437,235,0,11,8841,118
109,438,235,0,10,8842,118
109,439,235,0,10,8842,118
110,440,235,0,8,8844,118
110,441,235,0,8,8844,118
110,442,235,0,7,8845,118
110,443,235,0,7,8845,118
111,444,235,0,7,8845,118
111,445,235,0,6,8846,118
111,446,235,0,5,8847,118
111,447,235,0,4,8848,118
112,448,235,0,4,8848,118
112,449,235,0,4,8848,118
112,450,235,0,4,8848,118
112,451,235,0,4,8848,118
113,452,235,0,4,8848,118
113,453,235,0,4,8848,118
113,454,235,0,4,8848,118
113,455,235,0,4,8848,118
114,456,235,0,4,8848,118
114,457,235,0,4,8848,118
114,458,235,0,4,8848,118
114,459,235,0,4,8848,118
115,460,235,0,4,8848,118
115,461,235,0,4,8848,118
115,462,235,0,4,8848,118
115,463,235,0,4,8848,118
116,464,235,0,4,8848,118
116,465,235,0,4,8848,118
116,466,235,0,3,8849,118
116,467,235,0,3,8849,118
117,468,235,0,3,8849,118
117,469,235,0,3,8849,118
117,470,235,0,3,8849,118
117,471,235,0,3,8849,118
118,472,235,0,3,8849,118
118,473,235,0,3,8849,118
118,474,235,0,3,8849,118
118,475,235,0,3,8849,118
119,476,235,0,3,8849,118
119,477,235,0,3,8849,118
119,478,235,0,2,8850,118
119,479,235,0,2,8850,118
120,480,235,0,1,8851,118
120,481,235,0,1,8851,118
120,482,235,0,1,8851,118
120,483,235,0,1,8851,118
121,484,235,0,1,8851,118
121,485,235,0,0,8852,118
121,486,235,0,0,8852,118
121,487,235,0,0,8852,118
122,488,235,0,0,8852,118
122,489,235,0,0,8852,118
122,490,235,0,0,8852,118
122,491,235,0,0,8852,118
123,492,235,0,0,8852,118
123,493,235,0,0,8852,118
123,494,235,0,0,8852,118
123,495,235,0,0,8852,118
124,496,235,0,0,8852,118
124,497,235,0,0,8852,118
124,498,235,0,0,8852,118
124,499,235,0,0,8852,118
125,500,235,0,0,8852,118
125,501,235,0,0,8852,118
