"a00","a01","a10","a11","pop","S_0","E_0","I_0","R_0","rho","sigma","gamma","loglik","loglik.se"
0.188674835587134,1.42743560120221,1.59961177727159,1.57045529183582,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-1042.24276965984,132.423605561161
0.228455796135555,0.818963363393037,2.71859242560181,3.01430545517646,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-1082.96509542388,58.9994770286391
0.431326399367687,0.24435088024217,3.45885206273505,0.81227408522988,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-1083.2385896053,71.8916481031111
0.404575421814752,0.372194891877697,3.0072284950766,0.732726155839435,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-1085.3171536314,25.3872394310411
0.816601500691465,0.095751333593025,1.75215406046648,0.351976951247052,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-1085.60218474151,89.7543603223011
0.776376218070686,0.0474853347855535,0.264517357844337,3.82175351573964,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-1086.52095236754,35.3959074271553
0.319900938839559,0.100178873902981,1.63588345958509,0.617038859871979,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-1087.76728451293,39.9127923046461
0.346068964118011,0.965292853817748,1.81402204699018,2.4049289494813,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-1087.98077347284,60.7201061679021
0.578660655980601,0.567153735452663,0.294930593824687,5.65311499615655,9205,0.998913633894622,0.00108636610537751,0,0,1,0.26,0.6,-1088.21869375232,61.308500330639
0.690487809401988,0.51160435323343,0.877025845267239,0.351211502415703,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-1088.89422920739,60.7354460460399
0.525451195215209,0.0838576364944589,1.31260573821397,2.59773890984323,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-1090.01184694529,23.0117172823118
0.44494092913186,0.346102715885689,6.68930832282116,1.25615968250605,9205,0.998913633894622,0.00108636610537751,0,0,1,0.26,0.6,-1116.80259053426,30.4833030727688
0.537463737411195,0.466273997949908,0.453947778288616,1.60626121270715,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-1117.60464919822,30.505726989625
0.981829996687953,0.100002060426232,0.151051871197733,0.867583210367165,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-1120.05411415706,28.1694556823954
0.411245729993858,0.282802516675882,1.93782731126025,1.41826263231715,9205,0.998913633894622,0.00108636610537751,0,0,1,0.26,0.6,-1121.57649512256,59.0399867108319
0.174147533722937,0.813118429585216,2.140882873969,1.51879646203268,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-1121.86096003944,2.83184681693236
0.522331093175821,0.157463695426564,2.19198166136475,1.4219720535919,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-1122.67260485441,52.6416582518667
0.768594236739449,0.369028786039211,0.107716579032713,0.916110128672825,9205,0.998913633894622,0.00108636610537751,0,0,1,0.26,0.6,-1123.88390893162,2.28899442720847
0.499068068252706,0.480597053290055,0.380905092752813,0.864132880489536,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-1125.80410324774,60.655967638953
0.485587202074878,0.462045427768653,1.00025395845313,30.0815447306248,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-1125.89212692369,21.6155122918193
