"a00","a01","a10","a11","pop","S_0","E_0","I_0","R_0","rho","sigma","gamma","loglik","loglik.se"
0.554101990291919,0.0946905218856179,0.377696109863611,8.24818461924298,9205,0.998913633894622,0.00108636610537751,0,0,1,0.26,0.6,-416.332700051616,60.5751397207617
0.377090187363374,0.219522071663824,1.35225400222043,3.91160413185868,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-417.38791987229,59.0072631415014
0.179806400665205,0.454790639222238,4.14342894908489,5.21331999586595,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-418.571273225469,23.2925472499526
0.21367751132198,0.384185922024801,3.15013096181068,3.49520229808607,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-421.668986252126,52.0691403743135
0.0553728759577714,0.765414518671379,4.92262348202917,1.93841606197743,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-424.59213573407,46.492194081076
0.369355532382656,0.271589499517632,1.45090748147634,1.72527162613603,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-445.804161133137,62.4957908183023
0.433512725900648,0.0537798421182205,1.99399403082816,1.02104670966522,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-447.884782242891,31.8144333558875
0.477679170631603,0.1293197477159,0.427020931037446,2.50332257541857,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-448.184247428491,36.1934031876761
0.0411421251996479,0.904092975876848,3.02962878377172,0.414039241565577,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-449.663837011439,4.63983351201831
0.582122965101638,0.0240583238466796,1.5310270695788,0.590020737037817,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-451.451711001835,0.976170311792388
0.106350471662437,0.711202348618389,3.61549200354574,0.807798388582105,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-452.061840253686,59.146417036427
0.0457076504201808,0.579022459624792,2.29929630169679,6.13635476451608,9205,0.998913633894622,0.00108636610537751,0,0,1,0.26,0.6,-452.646333459364,58.5434256232994
0.533695249997964,0.341071398602569,0.543511111715473,0.462077903113004,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-457.013417920883,81.9797214717266
0.0728321852734385,0.80973811356662,3.03996186293594,10.2112895282614,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-459.263893448966,17.0190363481585
0.407188762003382,0.210324478171721,1.8673361927517,1.37906004128653,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-476.772860034156,33.7917693498181
0.0161214778013815,0.970058141903105,3.12797083337774,1.51501337371509,9205,0.998913633894622,0.00108636610537751,0,0,1,0.26,0.6,-479.62208750561,9.60476805659134
