"a0","ws","wi","sigma","gamma","pop","S_0","E_0","I_0","R_0","rho","loglik","loglik.se"
0.18273498735123,8.19062856047377,14.3562456805491,0.183838487369233,0.744101273966097,9205,0.998913633894623,0.00108636610537751,0,0,1,-333.762458389395,23.1457877761727
0.0758347369397394,6.31739511417918,28.5017969067342,0.289456603167501,0.663218713281878,9205,0.998913633894623,0.00108636610537751,0,0,1,-335.750227337475,21.9878335750043
0.0239344493282048,30.2554862682058,50.307821731807,0.266159848298052,0.669500707937472,9205,0.998913633894622,0.00108636610537751,0,0,1,-335.981187309934,4.19890494678333
0.0857096506570632,3.61329981795562,9.29779848343752,0.293491587587379,0.539689312380418,9205,0.998913633894623,0.00108636610537751,0,0,1,-336.976749185011,1.17179699691376
0.0957656686117631,3.63395612643657,26.8054744432045,0.288668240641564,0.653971526431339,9205,0.998913633894623,0.00108636610537751,0,0,1,-342.511931143592,20.8883585535708
0.0867192974763856,14.6315500841729,19.5706862343601,0.22674587231798,0.727517650222309,9205,0.998913633894623,0.00108636610537751,0,0,1,-348.367794885894,7.73940716273552
0.0394839282169014,16.9431680856348,43.6374898165422,0.234762315593154,0.707494778537783,9205,0.998913633894623,0.00108636610537751,0,0,1,-358.016639290497,0.877524905479069
0.037131874112337,2.20747793943466,32.3987544371601,0.34291672312934,0.622809495916473,9205,0.998913633894623,0.00108636610537751,0,0,1,-370.121528224405,27.7080893436732
0.111893612006875,2.62822623708239,12.4980907122657,0.326142608036172,0.601670160716779,9205,0.998913633894622,0.00108636610537751,0,0,1,-372.039925314968,28.9684925075745
0.0703984079899013,1.05792505638954,11.8505095030262,0.327112153719824,0.541212892685859,9205,0.998913633894623,0.00108636610537751,0,0,1,-372.272237794143,22.2845000013101
0.0733002609038151,10.5408601496674,60.4744489322163,0.276908769885447,0.675273803837637,9205,0.998913633894623,0.00108636610537751,0,0,1,-374.601217931685,3.01925216565075
0.0363779050953526,27.1732210928667,45.1716088654877,0.283710228271667,0.61345632807924,9205,0.998913633894623,0.00108636610537751,0,0,1,-384.1502955122,23.8524974484386
0.122453935559218,34.7536045835029,52.5120941974685,0.242645338333722,0.817015120634873,9205,0.998913633894623,0.00108636610537751,0,0,1,-402.414592558349,4.15620333206913
0.0238808264049299,14.7628112192403,24.9548864370449,0.361768009664535,0.489047624056883,9205,0.998913633894623,0.00108636610537751,0,0,1,-405.671948611922,3.667788662169
0.0988168056010301,5.08689692937777,15.3096981193884,0.304448416512362,0.599612409906905,9205,0.998913633894623,0.00108636610537751,0,0,1,-450.965118373232,31.4901382191582
0.269508881459842,5.75239336686733,5.8800983278318,0.197993472266383,0.787355378972945,9205,0.998913633894623,0.00108636610537751,0,0,1,-471.844971404418,2.01713685704437
0.636900540931267,6.06854958513544,10.6588994954151,0.163867399153958,0.846476887339257,9205,0.998913633894623,0.00108636610537751,0,0,1,-472.221540726108,25.437748944434
0.112563690945058,8.91799047209412,33.4846166911253,0.213997494882337,0.811345573485019,9205,0.998913633894623,0.00108636610537751,0,0,1,-478.725502425471,150.260690826075
0.2815853177875,7.25898308078802,7.56166574539392,0.178048683132356,0.810633195755477,9205,0.998913633894623,0.00108636610537751,0,0,1,-498.101355478102,185.978969650941
0.0127493124594203,23.7375496024597,8.15747848231371,0.375200312320968,0.301854889447325,9205,0.998913633894623,0.00108636610537751,0,0,1,-502.757867855735,23.1352770213146
0.0111184568356146,27.0757228854363,25.0399456004317,0.271531988519452,0.419829650039229,9205,0.998913633894623,0.00108636610537751,0,0,1,-513.824381026565,44.7428107184209
0.0896182367022374,2.47231059946749,12.8756050152353,0.346165302916361,0.685856720832897,9205,0.998913633894623,0.00108636610537751,0,0,1,-530.021942289471,19.0967943118571
0.344619630562825,13.401118751388,7.34904960972701,0.181039998358508,0.846802853345564,9205,0.998913633894622,0.00108636610537751,0,0,1,-532.911988338787,90.0200908909756
0.0826007912840401,14.3231299410046,46.8757373821897,0.335524670013737,0.770419610928516,9205,0.998913633894623,0.00108636610537751,0,0,1,-591.140929004774,69.4697740812166
0.04305292558306,241.741219782971,32.4727556760733,0.321036026631459,0.706157442172772,9205,0.998913633894622,0.00108636610537751,0,0,1,-593.521505365781,58.5695447142639
0.313452259307925,15.4222488882524,15.6479499538837,0.179990701999182,0.857109200777675,9205,0.998913633894623,0.00108636610537751,0,0,1,-607.835258221032,3.2404983459928
0.217308260550174,7.74050437065414,5.13709319235777,0.243539168026217,0.814119905124936,9205,0.998913633894623,0.00108636610537751,0,0,1,-863.663991929031,25.4270874029013
0.117257108445879,10.9647958736843,17.6061711572588,0.302978614345143,0.659826092768998,9205,0.998913633894623,0.00108636610537751,0,0,1,-869.591722767046,0.831944636440449
0.324814640452045,40.3132470686695,18.5984438057229,0.151194381027208,0.834835652507684,9205,0.998913633894623,0.00108636610537751,0,0,1,-875.729684010028,178.830363623456
0.0633979177633879,18.257749998675,42.4268627016641,0.197780054042448,0.835494348820898,9205,0.998913633894623,0.00108636610537751,0,0,1,-882.97894198429,90.6902460090948
0.0964464938507511,12.2245825581664,9.64194887963841,0.179499046413794,0.647619238712808,9205,0.998913633894623,0.00108636610537751,0,0,1,-897.160945885629,87.8699717258634
0.0218855738029003,46.8003495489693,216.325348782892,0.223306592673075,0.838434867307964,9205,0.998913633894623,0.00108636610537751,0,0,1,-920.185980036494,28.078435849738
0.0739556787338421,18.785077002585,13.3568162752151,0.200803565110754,0.686906200472444,9205,0.998913633894623,0.00108636610537751,0,0,1,-921.299471069301,27.4764032885289
0.184810729547645,9.60609730703825,4.00528704181357,0.185630397077775,0.678293980687121,9205,0.998913633894623,0.00108636610537751,0,0,1,-926.881822526651,27.6070647019087
0.0623400524310157,5.81671514648649,87.9931584503739,0.190563317055389,0.764344386515035,9205,0.998913633894623,0.00108636610537751,0,0,1,-952.91581705012,1.13750632713645
0.20856924955659,0.933290117453871,3.99617867000678,0.228265959821934,0.657647149844794,9205,0.998913633894622,0.00108636610537751,0,0,1,-953.092478565722,0.922586253232103
0.242517749488849,1.74853760970234,11.8339764231309,0.183503745968048,0.830726509901685,9205,0.998913633894623,0.00108636610537751,0,0,1,-955.460675099649,0.636032437905618
0.0523378191112728,7.73491105995436,30.7682526679356,0.189162053911968,0.675335445380472,9205,0.998913633894622,0.00108636610537751,0,0,1,-960.714739606191,0.8769355383952
0.0229796928003294,14.2646959331507,28.8277339455869,0.230674269172014,0.539034058504926,9205,0.998913633894623,0.00108636610537751,0,0,1,-961.487971059497,3.25570193016047
0.0290229932157062,8.44743266527583,184.739176061488,0.184302993395557,0.72425453393485,9205,0.998913633894622,0.00108636610537751,0,0,1,-961.49239553568,66.8738481082716
0.00707572276429239,59.6942782459982,81.6884932556947,0.21364969582802,0.521692050734712,9205,0.998913633894623,0.00108636610537751,0,0,1,-963.637749929441,29.9699865304855
0.0829618913995688,1.46349086727722,31.0448611775306,0.18784424927732,0.717964569288727,9205,0.998913633894622,0.00108636610537751,0,0,1,-966.825212756285,23.4216837197024
0.240807765016995,14.5403723535319,8.4588902978019,0.148319729310779,0.854739274440945,9205,0.998913633894623,0.00108636610537751,0,0,1,-970.943756386245,65.8332852933433
0.133127415581277,24.067538286233,15.2614391435805,0.165328062031906,0.831974349925912,9205,0.998913633894623,0.00108636610537751,0,0,1,-988.494534739641,7.84293605357905
0.131755403335407,10.8765437895993,22.7926878459397,0.167063567828746,0.774716700171042,9205,0.998913633894622,0.00108636610537751,0,0,1,-1000.22605951031,4.90776742797115
0.176953469656555,1.69824066933484,8.09454683054062,0.169701407222084,0.718115215783325,9205,0.998913633894623,0.00108636610537751,0,0,1,-1007.21729753542,44.2904567605801
0.512491443539806,9.93218428136599,18.3957908857709,0.137364969420552,0.914161138410321,9205,0.998913633894623,0.00108636610537751,0,0,1,-1020.3746478824,85.9646393574702
0.119800326058725,9.56969905906744,40.9256919725595,0.155634954146903,0.711083731948561,9205,0.998913633894623,0.00108636610537751,0,0,1,-1033.95244181654,194.24082001422
0.0532581226805453,38.8942876675597,19.5878785433217,0.15971902776602,0.707351566691895,9205,0.998913633894623,0.00108636610537751,0,0,1,-1040.27651408844,6.20955890179782
0.104139944384653,0.945257745679449,17.0720214994389,0.172047201710928,0.708395042790616,9205,0.998913633894623,0.00108636610537751,0,0,1,-1073.84909902817,6.94628208623178
0.203390127740556,15.5460550734696,3.3128443253757,0.147518211767207,0.689615078442174,9205,0.998913633894623,0.00108636610537751,0,0,1,-1086.28371877493,62.9709320048425
0.0280473903919962,79.7574622205573,7.23479322945069,0.163996424170619,0.464456839681945,9205,0.998913633894623,0.00108636610537751,0,0,1,-1107.22028107992,3.81401628557129
0.060386716332746,6.68812435837161,33.4026236884004,0.157475243910605,0.744824829940536,9205,0.998913633894623,0.00108636610537751,0,0,1,-1113.32346904318,46.7386103376464
0.0956760495277994,2.66639681439885,19.6577599913099,0.15933119751674,0.742092637984111,9205,0.998913633894623,0.00108636610537751,0,0,1,-1120.98012286685,9.15231570594725
0.131760487447619,33.2741856758736,59.483035074538,0.143795761110305,0.876542220471097,9205,0.998913633894623,0.00108636610537751,0,0,1,-1122.67331522013,3.20181060352784
0.245358291227861,3.05796216117965,18.0234925043662,0.170754390881872,0.920447454097933,9205,0.998913633894623,0.00108636610537751,0,0,1,-1128.53747757741,22.479012201709
0.129468116367683,6.48462140004269,3.39080871469731,0.166428420847671,0.624643521208489,9205,0.998913633894623,0.00108636610537751,0,0,1,-1132.55207592648,1.67061383332612
0.0603356766323437,46.546524446519,113.509390550248,0.150278696295287,0.702799818751807,9205,0.998913633894623,0.00108636610537751,0,0,1,-1140.46931286076,180.272854487789
0.0888536319986074,2.07596046448184,8.69329099249676,0.22280869009182,0.658417426825093,9205,0.998913633894622,0.00108636610537751,0,0,1,-1198.74383462064,24.4959717494569
0.0522050895714035,13.2216300384032,5.38347221799481,0.165540324128278,0.521171273540401,9205,0.998913633894623,0.00108636610537751,0,0,1,-1200.43990733065,3.6336933667951
0.163208057513445,2.83563836385603,15.4066121404202,0.162480285893567,0.920823354407794,9205,0.998913633894622,0.00108636610537751,0,0,1,-1228.69004867871,6.7485540392489
0.0385192184335958,5.22485057887313,42.2371141554783,0.161836990625735,0.659897817233279,9205,0.998913633894622,0.00108636610537751,0,0,1,-1240.79780723486,95.6510552764015
0.204662160874133,2.68685563134902,8.03472937153253,0.141980256311412,0.856445333374653,9205,0.998913633894623,0.00108636610537751,0,0,1,-1258.49993421901,4.63426319043769
0.357152623739046,3.75440151013179,23.72994632881,0.133345771652289,0.883400635267467,9205,0.998913633894623,0.00108636610537751,0,0,1,-1291.61544270026,22.9150676878199
0.604937117809877,8.97986454232796,4.93574832695893,0.126235790050351,0.998342038308451,9205,0.998913633894622,0.00108636610537751,0,0,1,-1303.04698322504,15.709490445681
0.286810308501873,2.55405301653883,11.1535232658048,0.131497440533149,0.863053032297395,9205,0.998913633894623,0.00108636610537751,0,0,1,-1325.32906032316,3.02362018267806
0.193682230530497,27.7765719191147,6.44233911571779,0.12171063280565,0.792963221577409,9205,0.998913633894623,0.00108636610537751,0,0,1,-1369.8128959035,82.8759453594181
0.0941749018783126,6.88182461611092,32.7842356561025,0.131998211697084,0.806439143090277,9205,0.998913633894623,0.00108636610537751,0,0,1,-1399.68178925734,25.9985395149703
0.118823166581529,14.5437143197859,24.8330593368584,0.150551764291493,0.63506579355619,9205,0.998913633894623,0.00108636610537751,0,0,1,-1456.15785798473,115.226136032804
0.203105832330727,5.45487327099361,9.6730681605246,0.142691841166329,0.752549387682679,9205,0.998913633894623,0.00108636610537751,0,0,1,-1500.84609058693,98.8597987602437
0.0704073314672154,18.4126804120892,20.3547096835331,0.131099657246254,0.695580933598553,9205,0.998913633894623,0.00108636610537751,0,0,1,-1517.45611525907,80.2557753815837
0.0672152145639132,112.457939374076,20.9585053453056,0.102378997360335,0.904838497489962,9205,0.998913633894623,0.00108636610537751,0,0,1,-1547.17201062047,68.6526883766581
0.0368856314084721,48.5974739206578,38.128214844462,0.124903498800492,0.729740772120185,9205,0.998913633894623,0.00108636610537751,0,0,1,-1552.96265859381,17.6191187353753
0.178794552896174,62.5768948464399,33.4285761844169,0.0935218819078685,1.06114628283953,9205,0.998913633894623,0.00108636610537751,0,0,1,-1698.49046581664,72.5147588445803
0.0681960653916877,16.8419907025478,103.401738481275,0.144777555342245,0.655462071385198,9205,0.998913633894623,0.00108636610537751,0,0,1,-2110.72186676157,65.3541899339632
0.331889039140693,7.38816579046796,3.61292306687411,0.114325510030453,0.489390700024514,9205,0.998913633894623,0.00108636610537751,0,0,1,-2144.54542655175,1.14180552862986
0.035755229492903,63.7441846864304,27.7710174058533,0.131301163372082,0.587949081258247,9205,0.998913633894623,0.00108636610537751,0,0,1,-2154.33920229957,4.87331848021323
0.104895530005346,3.79727803857701,27.5017627377117,0.149193850773437,0.645982223536373,9205,0.998913633894623,0.00108636610537751,0,0,1,-2155.61974756852,57.1990253419206
0.468646253267841,5.89280388544529,6.79475636409158,0.118129024995762,0.736420515166542,9205,0.998913633894623,0.00108636610537751,0,0,1,-2286.25081092729,1.49878553952676
0.261814288738519,10.0077876637785,3.11862305064036,0.130204195886756,0.610184855407838,9205,0.998913633894623,0.00108636610537751,0,0,1,-2320.11556799768,3.083157536131
9.86799473379061e-05,14.2592636848153,17.3743842216924,0.0401231709410483,0.0582780167501034,9205,0.998913633894623,0.00108636610537751,0,0,1,-2493.75816136912,17.7607381243047
