day,cycle,susceptible,latent,infected,recovered,dead
29,118,2998,2360,3794,52,1
29,119,2920,2322,3904,58,1
30,120,2836,2326,3982,60,1
30,121,2781,2271,4088,64,1
30,122,2716,2226,4193,69,1
30,123,2651,2206,4275,72,1
31,124,2568,2200,4358,78,1
31,125,2514,2151,4454,85,1
31,126,2464,2108,4541,91,1
31,127,2398,2077,4632,97,1
32,128,2333,2042,4723,106,1
32,129,2296,1988,4802,118,1
32,130,2253,1947,4873,131,1
32,131,2206,1896,4963,139,1
33,132,2136,1877,5037,154,1
33,133,2092,1843,5106,163,1
33,134,2042,1807,5180,175,1
33,135,1989,1772,5255,187,2
34,136,1939,1746,5322,196,2
34,137,1894,1712,5390,207,2
34,138,1856,1677,5448,222,2
34,139,1827,1639,5495,242,2
35,140,1785,1599,5558,261,2
35,141,1751,1564,5614,274,2
35,142,1723,1528,5660,292,2
35,143,1678,1492,5720,312,3
36,144,1648,1453,5767,334,3
36,145,1611,1421,5811,358,4
36,146,1576,1391,5867,367,4
36,147,1545,1346,5919,391,4
37,148,1514,1304,5964,418,5
37,149,1494,1261,6001,443,6
37,150,1466,1224,6044,465,6
37,151,1439,1185,6077,497,7
38,152,1408,1158,6103,529,7
38,153,1387,1120,6139,552,7
38,154,1353,1099,6164,581,8
38,155,1328,1075,6177,616,9
39,156,1305,1044,6201,644,11
39,157,1282,1016,6219,677,11
39,158,1263,990,6225,716,11
39,159,1241,969,6224,760,11
40,160,1219,937,6226,811,12
40,161,1196,919,6216,862,12
40,162,1182,890,6217,904,12
40,163,1164,875,6211,943,12
41,164,1143,850,6208,991,13
41,165,1129,815,6212,1035,14
41,166,1105,795,6209,1082,14
41,167,1093,762,6202,1134,14
42,168,1062,756,6182,1190,15
42,169,1042,746,6167,1234,16
42,170,1020,753,6125,1289,18
42,171,1004,722,6111,1350,18
43,172,981,708,6098,1399,19
43,173,960,691,6062,1472,20
43,174,947,662,6043,1531,22
43,175,932,647,6017,1587,22
44,176,912,633,6000,1638,22
44,177,900,613,5965,1705,22
44,178,893,592,5947,1751,22
44,179,882,581,5902,1816,24
45,180,876,552,5859,1893,25
45,181,858,535,5831,1954,27
45,182,852,518,5782,2026,27
45,183,839,508,5720,2110,28
46,184,828,497,5667,2183,30
46,185,823,479,5611,2262,30
46,186,815,459,5585,2315,31
46,187,805,447,5525,2395,33
47,188,793,436,5477,2463,36
47,189,783,426,5422,2537,37
47,190,774,417,5369,2606,39
47,191,760,408,5325,2673,39
48,192,751,402,5275,2738,39
48,193,747,389,5234,2796,39
48,194,741,372,5190,2863,39
48,195,733,368,5135,2929,40
49,196,725,361,5072,3007,40
49,197,719,356,5000,3090,40
49,198,714,341,4933,3175,42
49,199,707,325,4887,3243,43
50,200,697,314,4832,3319,43
50,201,690,313,4755,3403,44
50,202,675,310,4707,3469,44
50,203,668,306,4634,3551,46
51,204,663,306,4571,3619,46
51,205,658,300,4498,3703,46
51,206,656,286,4433,3783,47
51,207,652,277,4365,3862,49
52,208,647,267,4295,3946,50
52,209,642,258,4240,4013,52
52,210,638,254,4186,4074,53
52,211,636,245,4142,4128,54
53,212,629,239,4076,4207,54
53,213,625,230,4018,4278,54
53,214,620,229,3929,4373,54
53,215,619,225,3881,4426,54
54,216,616,212,3813,4509,55
54,217,614,198,3757,4580,56
54,218,611,190,3708,4639,57
54,219,609,179,3654,4704,59
55,220,603,177,3593,4771,61
55,221,596,174,3551,4822,62
55,222,592,166,3483,4900,64
55,223,589,156,3436,4960,64
56,224,581,154,3380,5025,65
56,225,578,148,3330,5084,65
56,226,575,147,3256,5161,66
56,227,572,146,3197,5224,66
57,228,571,136,3146,5286,66
57,229,565,135,3083,5356,66
57,230,560,128,3043,5407,67
57,231,554,129,2971,5484,67
58,232,551,126,2918,5543,67
58,233,544,129,2847,5618,67
58,234,540,125,2779,5693,68
58,235,537,123,2727,5749,69
59,236,534,122,2679,5799,71
59,237,534,116,2632,5852,71
59,238,531,114,2589,5900,71
59,239,525,116,2541,5952,71
60,240,522,117,2487,6006,73
60,241,521,113,2442,6054,75
60,242,520,109,2400,6101,75
60,243,519,104,2347,6159,76
61,244,517,104,2292,6216,76
61,245,516,101,2238,6273,77
61,246,512,101,2187,6328,77
61,247,509,100,2134,6385,77
62,248,508,98,2093,6429,77
62,249,506,94,2053,6474,78
62,250,503,92,2012,6517,81
62,251,498,90,1971,6565,81
63,252,494,89,1924,6616,82
63,253,490,89,1877,6667,82
63,254,486,89,1848,6699,83
63,255,484,87,1811,6740,83
64,256,482,86,1777,6775,85
64,257,480,82,1736,6820,87
64,258,476,83,1685,6873,88
64,259,475,81,1640,6920,89
65,260,473,80,1599,6963,90
65,261,472,76,1570,6997,90
65,262,472,72,1536,7035,90
65,263,472,68,1503,7071,91
66,264,471,64,1474,7104,92
66,265,470,62,1435,7146,92
66,266,468,60,1405,7180,92
66,267,468,56,1368,7221,92
67,268,468,52,1336,7257,92
67,269,465,51,1307,7289,93
67,270,464,49,1286,7312,94
67,271,461,52,1256,7342,94
68,272,461,47,1231,7372,94
68,273,461,46,1192,7411,95
68,274,460,46,1161,7442,96
68,275,458,45,1131,7475,96
69,276,457,43,1107,7502,96
69,277,456,42,1074,7536,97
69,278,453,42,1051,7562,97
69,279,452,42,1018,7596,97
70,280,452,38,1000,7618,97
70,281,451,37,981,7638,98
70,282,449,35,960,7661,100
70,283,448,34,938,7685,100
71,284,446,34,913,7712,100
71,285,446,33,897,7728,101
71,286,444,33,876,7751,101
71,287,443,34,863,7764,101
72,288,441,34,848,7781,101
72,289,439,36,835,7794,101
72,290,439,34,813,7818,101
72,291,439,34,795,7836,101
73,292,439,33,779,7853,101
73,293,437,35,765,7867,101
73,294,437,33,748,7886,101
73,295,437,32,723,7912,101
74,296,437,31,702,7934,101
74,297,437,28,688,7951,101
74,298,436,26,668,7973,102
74,299,436,25,651,7991,102
75,300,436,24,635,8008,102
75,301,436,23,621,8023,102
75,302,436,18,616,8033,102
75,303,435,17,602,8049,102
76,304,434,18,583,8067,103
76,305,434,16,577,8075,103
76,306,434,16,565,8087,103
76,307,434,16,547,8105,103
77,308,434,13,537,8118,103
77,309,433,13,527,8129,103
77,310,432,13,516,8141,103
77,311,431,14,504,8153,103
78,312,431,14,492,8165,103
78,313,430,15,484,8173,103
78,314,430,14,471,8187,103
78,315,429,15,463,8195,103
79,316,429,13,454,8206,103
79,317,429,12,435,8226,103
79,318,428,10,426,8238,103
79,319,428,10,415,8249,103
80,320,428,10,399,8265,103
80,321,428,10,389,8275,103
80,322,428,7,386,8281,103
80,323,428,7,376,8291,103
81,324,428,7,369,8298,103
81,325,428,6,355,8312,104
81,326,428,6,345,8322,104
81,327,428,6,338,8329,104
82,328,428,5,331,8337,104
82,329,428,5,325,8343,104
82,330,428,5,319,8349,104
82,331,428,5,312,8355,105
83,332,427,4,306,8363,105
83,333,427,3,302,8368,105
83,334,427,3,294,8376,105
83,335,427,3,286,8384,105
84,336,427,3,273,8396,106
84,337,426,3,270,8399,107
84,338,426,3,264,8405,107
84,339,426,3,259,8410,107
85,340,426,3,254,8415,107
85,341,426,3,248,8421,107
85,342,426,3,241,8428,107
85,343,426,3,236,8433,107
86,344,426,3,225,8444,107
86,345,425,4,217,8452,107
86,346,425,4,214,8455,107
86,347,425,4,207,8462,107
87,348,425,4,207,8462,107
87,349,425,4,202,8467,107
87,350,425,4,195,8474,107
87,351,425,4,187,8482,107
88,352,425,4,184,8484,108
88,353,424,5,181,8487,108
88,354,423,6,175,8493,108
88,355,423,4,171,8499,108
89,356,423,4,164,8505,109
89,357,423,4,159,8510,109
89,358,423,3,155,8515,109
89,359,423,3,150,8520,109
90,360,423,3,148,8522,109
90,361,423,3,148,8522,109
90,362,423,3,144,8526,109
90,363,423,3,142,8528,109
91,364,423,3,138,8532,109
91,365,423,2,134,8537,109
91,366,423,2,131,8540,109
91,367,423,2,130,8541,109
92,368,422,3,128,8543,109
92,369,422,3,124,8547,109
92,370,422,3,122,8548,110
92,371,422,3,116,8554,110
93,372,422,3,113,8557,110
93,373,422,3,109,8561,110
93,374,422,3,103,8567,110
93,375,422,3,100,8570,110
94,376,422,3,100,8570,110
94,377,422,3,99,8571,110
94,378,422,3,95,8575,110
94,379,422,3,91,8578,111
95,380,422,3,89,8580,111
95,381,422,3,87,8582,111
95,382,422,3,83,8586,111
95,383,422,3,79,8590,111
96,384,422,3,76,8593,111
96,385,422,3,75,8594,111
96,386,422,2,74,8596,111
96,387,422,2,72,8598,111
97,388,422,2,70,8600,111
97,389,422,2,69,8601,111
97,390,422,2,66,8604,111
97,391,422,2,61,8609,111
98,392,422,2,59,8610,112
98,393,422,1,58,8612,112
98,394,422,1,57,8613,112
98,395,422,1,57,8613,112
99,396,422,1,55,8615,112
99,397,422,1,53,8617,112
99,398,422,1,52,8618,112
99,399,422,1,49,8621,112
100,400,422,1,49,8621,112
100,401,422,1,49,8621,112
100,402,422,1,47,8622,113
100,403,422,1,47,8622,113
101,404,422,1,44,8625,113
101,405,422,0,44,8626,113
101,406,422,0,44,8626,113
101,407,422,0,43,8627,113
102,408,422,0,42,8628,113
102,409,422,0,40,8630,113
102,410,422,0,40,8630,113
102,411,422,0,38,8632,113
103,412,422,0,38,8632,113
103,413,422,0,36,8634,113
103,414,422,0,35,8635,113
103,415,422,0,35,8635,113
104,416,422,0,34,8636,113
104,417,422,0,34,8636,113
104,418,422,0,34,8636,113
104,419,422,0,34,8636,113
105,420,422,0,33,8637,113
105,421,422,0,32,8638,113
105,422,422,0,30,8640,113
105,423,422,0,30,8640,113
106,424,422,0,29,8641,113
106,425,422,0,29,8641,113
106,426,422,0,29,8641,113
106,427,422,0,28,8642,113
107,428,421,1,27,8643,113
107,429,421,1,25,8644,114
107,430,421,1,25,8644,114
107,431,421,1,23,8646,114
108,432,421,1,22,8647,114
108,433,421,1,21,8648,114
108,434,421,1,18,8651,114
108,435,421,1,17,8652,114
109,436,421,1,17,8652,114
109,437,421,1,17,8652,114
109,438,421,1,17,8652,114
109,439,421,1,17,8652,114
110,440,421,1,17,8652,114
110,441,421,1,16,8653,114
110,442,421,1,14,8655,114
110,443,421,1,14,8655,114
111,444,421,1,14,8655,114
111,445,421,1,14,8655,114
111,446,421,1,14,8655,114
111,447,421,1,14,8655,114
112,448,421,1,14,8655,114
112,449,421,1,12,8657,114
112,450,421,1,12,8657,114
112,451,421,1,12,8657,114
113,452,421,1,11,8658,114
113,453,421,1,10,8659,114
113,454,421,0,10,8660,114
113,455,421,0,9,8661,114
114,456,421,0,8,8662,114
114,457,421,0,8,8662,114
114,458,421,0,8,8662,114
114,459,421,0,8,8662,114
115,460,421,0,7,8663,114
115,461,421,0,7,8663,114
115,462,421,0,7,8663,114
115,463,421,0,7,8663,114
116,464,421,0,6,8664,114
116,465,421,0,6,8664,114
116,466,421,0,6,8664,114
116,467,421,0,6,8664,114
117,468,421,0,5,8665,114
117,469,421,0,5,8665,114
117,470,421,0,5,8665,114
117,471,421,0,5,8665,114
118,472,421,0,5,8665,114
118,473,421,0,5,8665,114
118,474,421,0,5,8665,114
118,475,421,0,5,8665,114
119,476,421,0,5,8665,114
119,477,421,0,5,8665,114
119,478,421,0,5,8665,114
119,479,421,0,5,8665,114
120,480,421,0,5,8665,114
120,481,421,0,5,8665,114
120,482,421,0,5,8665,114
120,483,421,0,5,8665,114
121,484,421,0,5,8665,114
121,485,421,0,5,8665,114
121,486,421,0,5,8665,114
121,487,421,0,5,8665,114
122,488,421,0,5,8665,114
122,489,421,0,5,8665,114
122,490,421,0,5,8665,114
122,491,421,0,5,8665,114
123,492,421,0,5,8665,114
123,493,421,0,5,8665,114
123,494,421,0,5,8665,114
123,495,421,0,4,8666,114
124,496,421,0,4,8666,114
124,497,421,0,4,8666,114
124,498,421,0,3,8667,114
124,499,421,0,3,8667,114
125,500,421,0,3,8667,114
125,501,421,0,3,8667,114
125,502,421,0,3,8667,114
125,503,421,0,3,8667,114
126,504,421,0,3,8667,114
126,505,421,0,3,8667,114
126,506,421,0,2,8668,114
126,507,421,0,2,8668,114
127,508,421,0,2,8668,114
127,509,421,0,2,8668,114
127,510,421,0,2,8668,114
127,511,421,0,2,8668,114
128,512,421,0,2,8668,114
128,513,421,0,2,8668,114
128,514,421,0,2,8668,114
128,515,421,0,2,8668,114
129,516,421,0,2,8668,114
129,517,421,0,2,8668,114
129,518,421,0,2,8668,114
129,519,421,0,1,8669,114
130,520,421,0,1,8669,114
130,521,421,0,1,8669,114
130,522,421,0,1,8669,114
130,523,421,0,1,8669,114
131,524,421,0,1,8669,114
131,525,421,0,1,8669,114
131,526,421,0,1,8669,114
131,527,421,0,1,8669,114
132,528,421,0,1,8669,114
132,529,421,0,1,8669,114
132,530,421,0,0,8670,114
132,531,421,0,0,8670,114
133,532,421,0,0,8670,114
133,533,421,0,0,8670,114
133,534,421,0,0,8670,114
133,535,421,0,0,8670,114
134,536,421,0,0,8670,114
134,537,421,0,0,8670,114
134,538,421,0,0,8670,114
134,539,421,0,0,8670,114
135,540,421,0,0,8670,114
135,541,421,0,0,8670,114
135,542,421,0,0,8670,114
135,543,421,0,0,8670,114
136,544,421,0,0,8670,114
136,545,421,0,0,8670,114
136,546,421,0,0,8670,114
136,547,421,0,0,8670,114
137,548,421,0,0,8670,114
137,549,421,0,0,8670,114
137,550,421,0,0,8670,114
137,551,421,0,0,8670,114
138,552,421,0,0,8670,114
138,553,421,0,0,8670,114
138,554,421,0,0,8670,114
138,555,421,0,0,8670,114
139,556,421,0,0,8670,114
139,557,421,0,0,8670,114
139,558,421,0,0,8670,114
139,559,421,0,0,8670,114
140,560,421,0,0,8670,114
140,561,421,0,0,8670,114
140,562,421,0,0,8670,114
140,563,421,0,0,8670,114
141,564,421,0,0,8670,114
141,565,421,0,0,8670,114
141,566,421,0,0,8670,114
141,567,421,0,0,8670,114
142,568,421,0,0,8670,114
142,569,421,0,0,8670,114
142,570,421,0,0,8670,114
142,571,421,0,0,8670,114
143,572,421,0,0,8670,114
143,573,421,0,0,8670,114
143,574,421,0,0,8670,114
143,575,421,0,0,8670,114
144,576,421,0,0,8670,114
144,577,421,0,0,8670,114
144,578,421,0,0,8670,114
144,579,421,0,0,8670,114
145,580,421,0,0,8670,114
145,581,421,0,0,8670,114
145,582,421,0,0,8670,114
145,583,421,0,0,8670,114
146,584,421,0,0,8670,114
146,585,421,0,0,8670,114
146,586,421,0,0,8670,114
146,587,421,0,0,8670,114
147,588,421,0,0,8670,114
147,589,421,0,0,8670,114
147,590,421,0,0,8670,114
147,591,421,0,0,8670,114
148,592,421,0,0,8670,114
148,593,421,0,0,8670,114
148,594,421,0,0,8670,114
148,595,421,0,0,8670,114
149,596,421,0,0,8670,114
149,597,421,0,0,8670,114
149,598,421,0,0,8670,114
149,599,421,0,0,8670,114
150,600,421,0,0,8670,114
150,601,421,0,0,8670,114
150,602,421,0,0,8670,114
150,603,421,0,0,8670,114
151,604,421,0,0,8670,114
151,605,421,0,0,8670,114
151,606,421,0,0,8670,114
151,607,421,0,0,8670,114
152,608,421,0,0,8670,114
152,609,421,0,0,8670,114
152,610,421,0,0,8670,114
152,611,421,0,0,8670,114
153,612,421,0,0,8670,114
153,613,421,0,0,8670,114
153,614,421,0,0,8670,114
153,615,421,0,0,8670,114
154,616,421,0,0,8670,114
154,617,421,0,0,8670,114
154,618,421,0,0,8670,114
154,619,421,0,0,8670,114
155,620,421,0,0,8670,114
155,621,421,0,0,8670,114
155,622,421,0,0,8670,114
155,623,421,0,0,8670,114
156,624,421,0,0,8670,114
156,625,421,0,0,8670,114
156,626,421,0,0,8670,114
156,627,421,0,0,8670,114
157,628,421,0,0,8670,114
157,629,421,0,0,8670,114
157,630,421,0,0,8670,114
157,631,421,0,0,8670,114
158,632,421,0,0,8670,114
158,633,421,0,0,8670,114
158,634,421,0,0,8670,114
158,635,421,0,0,8670,114
159,636,421,0,0,8670,114
159,637,421,0,0,8670,114
159,638,421,0,0,8670,114
159,639,421,0,0,8670,114
160,640,421,0,0,8670,114
160,641,421,0,0,8670,114
160,642,421,0,0,8670,114
160,643,421,0,0,8670,114
161,644,421,0,0,8670,114
161,645,421,0,0,8670,114
161,646,421,0,0,8670,114
161,647,421,0,0,8670,114
162,648,421,0,0,8670,114
162,649,421,0,0,8670,114
162,650,421,0,0,8670,114
162,651,421,0,0,8670,114
163,652,421,0,0,8670,114
163,653,421,0,0,8670,114
163,654,421,0,0,8670,114
163,655,421,0,0,8670,114
164,656,421,0,0,8670,114
164,657,421,0,0,8670,114
164,658,421,0,0,8670,114
164,659,421,0,0,8670,114
165,660,421,0,0,8670,114
165,661,421,0,0,8670,114
165,662,421,0,0,8670,114
165,663,421,0,0,8670,114
166,664,421,0,0,8670,114
166,665,421,0,0,8670,114
166,666,421,0,0,8670,114
166,667,421,0,0,8670,114
167,668,421,0,0,8670,114
167,669,421,0,0,8670,114
167,670,421,0,0,8670,114
167,671,421,0,0,8670,114
168,672,421,0,0,8670,114
168,673,421,0,0,8670,114
168,674,421,0,0,8670,114
168,675,421,0,0,8670,114
169,676,421,0,0,8670,114
169,677,421,0,0,8670,114
169,678,421,0,0,8670,114
169,679,421,0,0,8670,114
170,680,421,0,0,8670,114
170,681,421,0,0,8670,114
170,682,421,0,0,8670,114
170,683,421,0,0,8670,114
171,684,421,0,0,8670,114
171,685,421,0,0,8670,114
171,686,421,0,0,8670,114
171,687,421,0,0,8670,114
172,688,421,0,0,8670,114
172,689,421,0,0,8670,114
172,690,421,0,0,8670,114
172,691,421,0,0,8670,114
173,692,421,0,0,8670,114
173,693,421,0,0,8670,114
173,694,421,0,0,8670,114
173,695,421,0,0,8670,114
174,696,421,0,0,8670,114
174,697,421,0,0,8670,114
174,698,421,0,0,8670,114
174,699,421,0,0,8670,114
175,700,421,0,0,8670,114
175,701,421,0,0,8670,114
175,702,421,0,0,8670,114
175,703,421,0,0,8670,114
176,704,421,0,0,8670,114
176,705,421,0,0,8670,114
176,706,421,0,0,8670,114
176,707,421,0,0,8670,114
177,708,421,0,0,8670,114
177,709,421,0,0,8670,114
177,710,421,0,0,8670,114
177,711,421,0,0,8670,114
178,712,421,0,0,8670,114
178,713,421,0,0,8670,114
178,714,421,0,0,8670,114
178,715,421,0,0,8670,114
179,716,421,0,0,8670,114
179,717,421,0,0,8670,114
179,718,421,0,0,8670,114
179,719,421,0,0,8670,114
180,720,421,0,0,8670,114
180,721,421,0,0,8670,114
180,722,421,0,0,8670,114
180,723,421,0,0,8670,114
181,724,421,0,0,8670,114
181,725,421,0,0,8670,114
181,726,421,0,0,8670,114
181,727,421,0,0,8670,114
182,728,421,0,0,8670,114
182,729,421,0,0,8670,114
182,730,421,0,0,8670,114
182,731,421,0,0,8670,114
183,732,421,0,0,8670,114
183,733,421,0,0,8670,114
183,734,421,0,0,8670,114
183,735,421,0,0,8670,114
184,736,421,0,0,8670,114
184,737,421,0,0,8670,114
184,738,421,0,0,8670,114
184,739,421,0,0,8670,114
185,740,421,0,0,8670,114
185,741,421,0,0,8670,114
185,742,421,0,0,8670,114
185,743,421,0,0,8670,114
186,744,421,0,0,8670,114
186,745,421,0,0,8670,114
186,746,421,0,0,8670,114
186,747,421,0,0,8670,114
187,748,421,0,0,8670,114
187,749,421,0,0,8670,114
187,750,421,0,0,8670,114
187,751,421,0,0,8670,114
188,752,421,0,0,8670,114
188,753,421,0,0,8670,114
188,754,421,0,0,8670,114
188,755,421,0,0,8670,114
189,756,421,0,0,8670,114
189,757,421,0,0,8670,114
189,758,421,0,0,8670,114
189,759,421,0,0,8670,114
190,760,421,0,0,8670,114
190,761,421,0,0,8670,114
190,762,421,0,0,8670,114
190,763,421,0,0,8670,114
191,764,421,0,0,8670,114
191,765,421,0,0,8670,114
191,766,421,0,0,8670,114
191,767,421,0,0,8670,114
