"a00","a01","a10","a11","pop","S_0","E_0","I_0","R_0","rho","sigma","gamma","loglik","loglik.se"
0.0382837268325483,0.619407972882433,0.856703207816787,8.23707170813339,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-72.9412510207322,25.3641202588126
0.0406043136118535,1.57714015079622,0.230688288547416,4.42971731288635,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-73.3585162050747,1.26973684362143
0.0167247876028599,1.12714197268735,0.630626643409387,3.89172156860633,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-73.7228977413758,23.2466126663939
0.136498203217348,0.507285651541624,0.713033595481887,6.05964771098915,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-73.8281889330972,24.5004645457699
0.102239008884548,1.4363437355757,0.0296372715367665,8.2808751117158,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-74.0013273745065,23.4256884205752
0.0634416736371572,0.605468846193333,0.404460084148565,4.4376890026989,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-75.4088696491498,87.8589714779049
0.0389515991693952,0.90697735672985,0.409181208416788,2.63025703920159,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-75.7266933628791,22.9764222300751
0.0466154340424963,0.646934635820808,0.631677063497764,4.81214768954885,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-76.0002998450936,23.6343214978977
0.089093501976792,0.591512951673065,0.934870956461275,5.31986992425897,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-76.3917563514018,20.9383175697883
0.0585174000263391,0.368722966413513,1.18764733788266,6.41943506440986,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-79.1710097237618,20.014884882929
0.0611437715361918,1.02100306827474,0.632870560453312,3.67021507757758,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-99.3895743765591,0.370050760288682
0.0378289575575681,1.76200124485973,0.0352468459678825,4.30588388030085,9205,0.998913633894622,0.00108636610537751,0,0,1,0.26,0.6,-100.006349853768,0.592823267963991
0.0772095135687383,0.433154889374155,1.18097104901283,4.59335221250324,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-100.627169609967,0.835955546318501
0.0888989927708096,0.863871157095178,0.413797310096324,1.58635002184332,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-100.868015660778,0.675229521803571
0.0425116618558745,0.533922710945799,1.2341981051958,5.46623638922372,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-101.146862491095,0.471128438378761
0.0583081390805165,1.45336704804127,0.00438160526634699,5.9036551217879,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-101.408344585048,0.815539628333818
0.00688647573294893,1.7595032309085,0.104229550268492,2.73034761949865,9205,0.998913633894622,0.00108636610537751,0,0,1,0.26,0.6,-101.42778337816,2.35607713707432
0.0120688274338561,0.44432548886964,1.25206020139093,3.30240073579037,9205,0.998913633894622,0.00108636610537751,0,0,1,0.26,0.6,-101.63808394575,0.727458967923628
0.0243794503753745,1.0969488298851,0.280737737210352,2.45350317710211,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-101.823748571191,1.24530767964378
0.0827246426677372,0.272883714716502,1.12495083407794,4.87936631446662,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-101.949400172372,2.7001347599492
0.0451165684522899,1.65724939889737,0.00896163760830219,1.36230893285944,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-102.937303491811,36.9959957478616
0.057042552934831,0.780973769196993,0.357948496404587,3.18952969870099,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-103.20704778607,0.849819422004263
0.0162124366679577,0.783288428591446,0.501852123881299,2.62767246161496,9205,0.998913633894622,0.00108636610537751,0,0,1,0.26,0.6,-104.1585951468,5.46498675443565
0.0513395237639404,0.687247072874316,0.470090757440268,7.19305970689844,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-104.177110243769,35.3248775291689
0.0639802314013886,0.415632022962739,0.669489962052549,5.87674628831997,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-105.751029237365,60.727311110374
0.0696376237411881,0.66825561129492,0.469347664004152,3.42520383478971,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-109.400834081312,30.8483427887535
0.0944789798083793,0.441813504664316,0.513064991495417,2.52191276047826,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-109.682968211723,57.3675226592172
0.0300930944300694,0.667328775980006,0.314996988189582,4.01125754706548,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-144.184559303458,25.8639750305067
0.0408455828386721,0.262682270239637,0.956324679206068,6.56096877688613,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-144.270443671253,25.4954993360531
2.39495846901805e-05,0.122207152313438,1.2606545944644,3.29471489873493,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-172.063452976956,0.361393843657295
0.00860077287767923,0.0697507503777821,0.948417012474252,3.17012179232024,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-172.241405327302,0.215024083233801
0.0843795647505337,0.0140922183007946,0.791750270808193,9.06001098768494,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-172.340130429125,0.32325184342974
0.220880135901323,0.00243155401425618,0.30921816904559,3.65360091910041,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-172.470448296016,0.210924349739062
0.110089856522482,0.420034014232316,0.27546388685863,4.29959256699676,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-172.491348451557,0.538096365080031
0.0132271964620443,0.265531088504137,1.04158399535839,3.57885019801637,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-172.515645070204,0.211626973347729
0.0274937045971093,0.389584972178649,0.482149299703131,4.87121419919487,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-172.558288475185,0.210778489754499
0.057641128956515,0.318717747479342,0.562508498888147,2.41302139179028,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-172.577689433585,0.192915090831504
0.0192785129664681,0.443835710633543,0.50482629886727,1.84509981540908,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-172.594727090713,0.374035054382745
0.0659887723107923,0.202777169178546,0.882563292847834,3.12699883017346,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-172.639135924517,0.148568996759004
