"a0","a1","b0","b1","sigma","gamma","pop","S_0","E_0","I_0","R_0","rho","loglik","loglik.se"
1.38617252184342,11.68564878788,0.0243586594846293,1.41550023192669,0.213111379714848,0.740322347349565,9205,0.998913633894623,0.00108636610537751,0,0,1,-335.212245589978,30.420461852953
1.03507444296126,4.32217821523359,0.492885448406012,2.66994335173518,0.183228524207918,0.849841886510504,9205,0.998913633894623,0.00108636610537751,0,0,1,-336.542503415834,0.951612466014864
0.333879447037723,1.4682295063738,3.37155078776012,4.225541723953,0.202650169350045,0.792177242872113,9205,0.998913633894623,0.00108636610537751,0,0,1,-337.510619729262,21.2276280456696
1.35964624709743,4.20933270972702,0.515626284432977,1.25312147989892,0.231991408929431,0.821979548614361,9205,0.998913633894623,0.00108636610537751,0,0,1,-337.680890047055,25.3665043298534
0.388777590614483,4.68949813665591,0.401358967262585,4.48947113227874,0.19527863189941,0.774395118906463,9205,0.998913633894623,0.00108636610537751,0,0,1,-338.680672348459,33.5655678844237
0.494140855353579,28.377292971459,0.827819949429917,10.7937000493558,0.182971486790805,0.845074336608739,9205,0.998913633894623,0.00108636610537751,0,0,1,-338.919221194793,26.6795999989442
1.34729199910875,0.23893302056417,2.1953958715314,1.29219459394849,0.226111118323562,0.804898990108328,9205,0.998913633894623,0.00108636610537751,0,0,1,-347.641590476565,32.458221291529
0.918789969852807,14.6047677575521,1.84776487114523,13.0433554176597,0.206566634497912,0.857186953639732,9205,0.998913633894623,0.00108636610537751,0,0,1,-357.801520831559,1.49257957554413
6.79055565836771,10.0197657728769,0.413582200008857,2.06783908441798,0.197641363291573,0.896734456289939,9205,0.998913633894623,0.00108636610537751,0,0,1,-359.548523772045,2.59443626898911
1.50813611101608,4.01620871261954,0.276317173745168,4.69622879338035,0.219855356600609,0.790803130085786,9205,0.998913633894623,0.00108636610537751,0,0,1,-359.986847542543,1.96944598343689
0.652198808163746,0.810468760660559,0.123728860289525,8.09590054635139,0.235770059655899,0.748481359019009,9205,0.998913633894623,0.00108636610537751,0,0,1,-360.295611141514,2.65472474696344
1.23923851527592,0.907944475794861,0.26279918285283,1.1550778233945,0.237039131694428,0.74452595370398,9205,0.998913633894623,0.00108636610537751,0,0,1,-361.785683913113,0.739255416534638
0.66143856176525,8.65768870428292,0.250503052071595,3.70649042056003,0.230634998164665,0.79106085019382,9205,0.998913633894622,0.00108636610537751,0,0,1,-361.90695658371,1.51787198969606
0.335528146221979,5.66858808707762,0.0137642214599131,12.8163209779214,0.215422299042352,0.758615725719538,9205,0.998913633894623,0.00108636610537751,0,0,1,-361.99798948227,0.980883403029487
4.77809262969562,1.84812479435078,0.251025821204728,0.586048350433066,0.215884199477826,0.803758568147728,9205,0.998913633894622,0.00108636610537751,0,0,1,-362.604356714918,0.605138392757729
4.35813557224942,0.285668579257674,0.919743099539026,22.9216153350518,0.214188125658141,0.850278241050341,9205,0.998913633894623,0.00108636610537751,0,0,1,-364.041264985621,1.57411706577653
0.661516008365823,3.40255399615335,0.0612319034875162,3.00898343088661,0.247119828997849,0.726870189037109,9205,0.998913633894623,0.00108636610537751,0,0,1,-364.053903036722,0.542648703486017
0.974822996595296,0.270737514284731,1.7428337745455,1.7164453613691,0.223182435340332,0.838995919892553,9205,0.998913633894623,0.00108636610537751,0,0,1,-364.131695860936,0.547448425626677
0.424146585312634,0.822679287879405,1.32693099795456,3.10686693317845,0.241020067574092,0.770379367804315,9205,0.998913633894623,0.00108636610537751,0,0,1,-364.791615345047,0.397751670459255
0.770198571308566,5.64595983776778,0.241916305889915,1.11883214786048,0.239174128242404,0.684087362398923,9205,0.998913633894623,0.00108636610537751,0,0,1,-365.126127972836,1.08324878690492
2.27960609899768,1.08676743570918,2.01203861997435,11.702564248441,0.218031111672769,0.878475261002217,9205,0.998913633894622,0.00108636610537751,0,0,1,-365.360494180174,0.814132023901964
2.15503335466622,1.68596921741402,0.98994953575913,1.06610721871322,0.219162875328702,0.83981905392169,9205,0.998913633894623,0.00108636610537751,0,0,1,-365.766883966108,1.38212382153581
0.438726039390304,3.17718819025386,0.0307538608224044,6.16000648612435,0.254697603553833,0.711997547303635,9205,0.998913633894623,0.00108636610537751,0,0,1,-365.971658388314,2.08442890302883
1.57822758379065,2.04462750137201,0.384512377895198,3.87173823466501,0.19708576866375,0.778025713431458,9205,0.998913633894623,0.00108636610537751,0,0,1,-365.98301596189,1.66845301707252
1.81267083819633,6.25259253484002,0.547723424133757,2.20397529208279,0.23047059586021,0.84789288410126,9205,0.998913633894623,0.00108636610537751,0,0,1,-366.016701748094,0.438990925737334
0.773961364627549,0.469513570653778,0.462332446579681,2.56677616513883,0.216092530788454,0.80246998181552,9205,0.998913633894623,0.00108636610537751,0,0,1,-366.434833705502,1.2617570452279
2.440373952391,5.54333255700912,0.434126197208816,1.82969046322541,0.224718144583384,0.821715664436619,9205,0.998913633894622,0.00108636610537751,0,0,1,-366.991247184226,0.384706648173149
0.108561234784567,5.27238481030758,1.38448325703114,5.48161130221672,0.253276938541146,0.637795804091462,9205,0.998913633894623,0.00108636610537751,0,0,1,-367.124715505728,2.03522615284631
1.24553430908151,4.50253830269787,1.35997492509975,1.38628249925129,0.229273361166328,0.848713058024197,9205,0.998913633894622,0.00108636610537751,0,0,1,-367.328243262713,0.650037903208339
0.60409589609674,20.9066176826331,0.13325080228512,1.97154998247462,0.207705047052533,0.700861730345317,9205,0.998913633894622,0.00108636610537751,0,0,1,-367.455945107165,0.619809900985467
0.947753143206071,3.58154210235211,0.254089441350226,19.5412928873083,0.237498374884836,0.819759827558351,9205,0.998913633894623,0.00108636610537751,0,0,1,-367.584254346974,0.562540305957386
7.09706918076151,0.460564795837197,0.129191829179573,1.65196051991953,0.234880377065521,0.795543347414801,9205,0.998913633894623,0.00108636610537751,0,0,1,-367.928726011964,1.27262947454067
1.00049251895847,0.381353101468044,0.770935686210566,0.836864963913214,0.259012919312151,0.72380389741596,9205,0.998913633894623,0.00108636610537751,0,0,1,-369.615266657758,0.801331328767082
0.310187600540848,3.95376932591921,0.0441774908172352,7.21080804419235,0.281121660563392,0.708671226534671,9205,0.998913633894623,0.00108636610537751,0,0,1,-369.991794257519,3.65953288073468
0.535370511799575,3.09388601084612,0.392339680848353,4.79422685083306,0.184026398464296,0.771470163856057,9205,0.998913633894623,0.00108636610537751,0,0,1,-370.719159055355,0.762221728157189
2.93404936152958,6.13992671370967,3.25368729209218,2.48440251702588,0.228147811318625,0.823276361464171,9205,0.998913633894623,0.00108636610537751,0,0,1,-374.174314467177,40.4299313460128
1.55359063647027,11.1580106720346,0.474429711512783,3.66889017436257,0.237144031009447,0.865037203855585,9205,0.998913633894623,0.00108636610537751,0,0,1,-375.957223953405,4.14364929075056
0.607581875224054,1.27208459087817,0.320967503448599,1.15892693473327,0.228005478914439,0.681842460605956,9205,0.998913633894622,0.00108636610537751,0,0,1,-377.242772333765,67.4222079598189
1.9243057486451,1.89824376508243,0.0603905356060744,2.20884494650486,0.288093571449865,0.778865616496042,9205,0.998913633894623,0.00108636610537751,0,0,1,-382.401379340935,0.935427530171744
0.0923513458110033,1.43900455869859,0.419185584135533,10.7523299844258,0.297594612350069,0.712160078704555,9205,0.998913633894623,0.00108636610537751,0,0,1,-383.957334644553,34.7468988077499
0.433974852957086,0.853136910576604,0.663289937152559,3.37977435019289,0.281694082597571,0.690386506172344,9205,0.998913633894623,0.00108636610537751,0,0,1,-386.106408982876,4.68914440262486
2.42906362559441,3.87234981858351,1.78588807201975,5.55987702751024,0.178654550561903,0.929580812338139,9205,0.998913633894623,0.00108636610537751,0,0,1,-404.376927280823,0.748911657672804
0.853605712401804,4.95484463474246,0.0444867501394629,2.41121176015394,0.214401679503346,0.774433726826406,9205,0.998913633894622,0.00108636610537751,0,0,1,-407.205807814664,5.93233345870489
2.1089363828804,0.905409417201943,0.0865443603036694,2.65464279046577,0.205179160370664,0.830182735267542,9205,0.998913633894623,0.00108636610537751,0,0,1,-407.646655283,28.7370696357359
2.01271509347519,0.292885817734955,0.409341980309215,1.81881041380066,0.17586995278456,0.858276353066149,9205,0.998913633894623,0.00108636610537751,0,0,1,-407.817396684876,60.8958974335668
1.8012713639879,3.78696132339058,0.462719049154224,1.08478866229697,0.231660733968194,0.755428886322976,9205,0.998913633894623,0.00108636610537751,0,0,1,-409.706707377717,8.58724934032281
2.79289121063456,4.0659050541978,0.520071718210298,2.92548474841814,0.215071317774491,0.782841968239262,9205,0.998913633894623,0.00108636610537751,0,0,1,-411.760426277556,11.3362305837502
0.488316021466404,10.0910724570921,0.60525161583083,6.43137365021768,0.16361159282996,0.796750756949411,9205,0.998913633894623,0.00108636610537751,0,0,1,-413.519253693606,5.37171714133636
1.00715153852647,3.5388809757851,1.76734219221674,1.80694181697852,0.164070515711687,0.894266892505776,9205,0.998913633894623,0.00108636610537751,0,0,1,-420.869695832478,24.3501929488096
1.26239167040624,0.303124451656402,2.56339149578332,3.53213282207729,0.170612746402166,0.946523183032955,9205,0.998913633894623,0.00108636610537751,0,0,1,-442.297629999825,39.7554577130249
0.876451735120184,4.60475342327342,0.939322180487547,6.36994559245341,0.16567114524691,0.878352208668811,9205,0.998913633894623,0.00108636610537751,0,0,1,-453.308702675599,23.8687526320629
1.53867036499029,7.39861394196948,0.391348392344048,6.88133313815054,0.257466561478973,0.773147870564604,9205,0.998913633894623,0.00108636610537751,0,0,1,-458.822414982618,0.99075550252821
0.300947455491631,5.21535979615569,0.750966439315825,7.93775931342169,0.162671258324883,0.806321673740638,9205,0.998913633894623,0.00108636610537751,0,0,1,-463.753559592088,24.0521132468651
1.16275122657721,6.3539176540636,0.138434152398483,3.62772865342231,0.177447797656781,0.828430687435765,9205,0.998913633894623,0.00108636610537751,0,0,1,-483.654960679552,4.28443340529758
0.951692329756152,1.92536380896425,0.440641608938634,5.32423406670405,0.246002819240216,0.732788444121701,9205,0.998913633894623,0.00108636610537751,0,0,1,-487.205765258113,9.89748131292516
1.17007442641208,1.31237134891031,0.279184152682624,1.51326679321384,0.281494009000766,0.685771902642312,9205,0.998913633894623,0.00108636610537751,0,0,1,-497.435368078015,3.06994985621676
5.38974793961226,1.05348547444607,1.23861304730812,0.826741539154319,0.151979256901272,0.931016079663519,9205,0.998913633894623,0.00108636610537751,0,0,1,-530.685200126272,93.0509340349874
6.16135569754172,1.57288949629139,0.305306080962318,12.5730803919419,0.266721609317907,0.856607259834544,9205,0.998913633894623,0.00108636610537751,0,0,1,-603.585714212958,131.973494954107
1.44399150112449,1.59460545092692,3.21163584334372,0.214338416130823,0.159787368860623,0.926441181232135,9205,0.998913633894623,0.00108636610537751,0,0,1,-620.721931969195,0.829198866147324
0.330741112275428,0.393478075785823,2.3152589242848,1.1416031209519,0.180531381785329,0.797558088686536,9205,0.998913633894623,0.00108636610537751,0,0,1,-701.292818040216,151.932312613328
0.484091725851916,0.262783774223682,0.309207164768072,2.91081826290696,0.21868155950284,0.782734025181318,9205,0.998913633894623,0.00108636610537751,0,0,1,-727.214337084309,40.6782388271762
1.53961085207546,5.63575317182191,0.98558751745529,0.354414470044562,0.164842171539647,0.90062965660128,9205,0.998913633894623,0.00108636610537751,0,0,1,-741.67849160828,108.175947904908
0.336095824716979,1.55429694148366,0.91224628870105,6.897460857681,0.15288884962595,0.806580851962667,9205,0.998913633894623,0.00108636610537751,0,0,1,-797.394539147455,64.5857224404742
2.12693247271269,3.73295715537016,0.780413002692354,0.63526655548487,0.153126545501391,0.954571584834921,9205,0.998913633894623,0.00108636610537751,0,0,1,-872.235739478646,163.39456380027
0.205836613229065,12.6204756383191,0.85091181082803,7.32494757099852,0.289017534458246,0.683478581427601,9205,0.998913633894623,0.00108636610537751,0,0,1,-906.509816943021,0.971899922765786
0.494052785919998,6.90883834590192,0.313551509191973,6.87886907268611,0.167415950691241,0.918894192667349,9205,0.998913633894623,0.00108636610537751,0,0,1,-1070.99720394365,5.9277782700868
0.530400680506894,0.540045519459681,0.127384395486878,10.3402879103225,0.162214219899106,0.856259301447714,9205,0.998913633894622,0.00108636610537751,0,0,1,-1078.24487049065,12.2858363345921
1.54515087279433,2.94578049206702,1.47843283255648,3.24421898891043,0.234615451685181,0.645365983998735,9205,0.998913633894623,0.00108636610537751,0,0,1,-1165.16452264318,56.8478827784998
0.985890861160356,2.52015456624112,0.291579564520442,2.37491779487862,0.152344529941366,0.912526171007068,9205,0.998913633894623,0.00108636610537751,0,0,1,-1171.21532735816,20.4392892502087
0.280478791148986,2.13536167764358,2.81969613900993,2.39306604026251,0.150518945313348,0.913138295936436,9205,0.998913633894623,0.00108636610537751,0,0,1,-1190.82839341068,1.54933412034653
0.595750528004164,3.31591421609709,0.239618079701745,4.7863094723657,0.134106567710223,0.915300601379138,9205,0.998913633894623,0.00108636610537751,0,0,1,-1262.55508872471,16.8671428268794
1.22448580303721,3.0429769410936,0.273074146670463,0.801334259849228,0.125214325753873,0.92883514816497,9205,0.998913633894623,0.00108636610537751,0,0,1,-1418.54372649659,5.03705530002635
2.2259649909533,0.543658396991253,1.05269849553203,3.30900055606988,0.119758342743875,0.85566520348087,9205,0.998913633894623,0.00108636610537751,0,0,1,-2246.63089413843,61.6225626545035
