"a0","ws","wi","sigma","gamma","pop","S_0","E_0","I_0","R_0","rho","loglik","loglik.se"
3.43670996246642,5.87071456766953,1.37530535918537,0.285692742382397,0.837225380685902,9205,0.998913633894623,0.00108636610537751,0,0,1,-241.813383881591,0.886112442768984
5.32261383931214,0.391069078782452,0.773173980055775,0.274126273979993,0.824790868496853,9205,0.998913633894622,0.00108636610537751,0,0,1,-242.061909879827,0.759569451590714
1.480485380276,4.2448995172963,0.561782742118135,0.292781336032404,0.794298438199988,9205,0.998913633894622,0.00108636610537751,0,0,1,-242.58681607879,0.826269139946202
4.11605342526813,1.28065341387616,2.14945556922888,0.272052209055459,0.81717488120613,9205,0.998913633894622,0.00108636610537751,0,0,1,-242.814516419469,0.450141619487997
7.78303393460428,1.23668324059054,0.845992633749407,0.263582858355815,0.834857565046529,9205,0.998913633894623,0.00108636610537751,0,0,1,-242.851660830779,0.447839570474093
2.77667606712182,1.7189838914354,1.95483821188009,0.26087010416214,0.85637431615478,9205,0.998913633894623,0.00108636610537751,0,0,1,-243.105114133791,4.62151951599374
5.58130157527946,3.07008453068652,0.333478343664041,0.270330659835186,0.856735893991232,9205,0.998913633894623,0.00108636610537751,0,0,1,-243.421248951973,5.34836647073156
1.66592419467257,6.57267535876699,0.691801404841181,0.285182031899804,0.80563723159689,9205,0.998913633894623,0.00108636610537751,0,0,1,-243.490153970636,0.835341243583024
2.45566551820063,3.71729396630803,0.463639525942559,0.272017431989935,0.798234684871444,9205,0.998913633894623,0.00108636610537751,0,0,1,-244.088698268717,0.591731375923061
1.00064156448525,4.57419287668768,1.31749461711483,0.275447723286148,0.794999235608995,9205,0.998913633894623,0.00108636610537751,0,0,1,-244.817587529615,2.63063172598663
1.33218091154017,0.857114219400803,2.76630958923994,0.291873702723929,0.784110639729222,9205,0.998913633894623,0.00108636610537751,0,0,1,-245.501101639438,0.376206442608997
0.555507580355038,1.92967209153326,2.64209048667272,0.339490121048975,0.75129269583036,9205,0.998913633894623,0.00108636610537751,0,0,1,-245.683127446355,0.730620436047343
1.57075052957596,0.657384761359746,1.14769167853868,0.315949873563959,0.783496165519686,9205,0.998913633894623,0.00108636610537751,0,0,1,-245.742519744902,0.794189112684778
0.648843878355307,6.41242075313443,1.18615933251145,0.30486036351831,0.742909492972737,9205,0.998913633894623,0.00108636610537751,0,0,1,-246.35891600882,1.55709098664533
1.15951588156867,4.49743621159774,0.50871181150603,0.30292887593397,0.801487966632846,9205,0.998913633894623,0.00108636610537751,0,0,1,-246.683659047821,27.5142103307227
1.30608281498923,3.82940640817084,1.9818213336354,0.264954423180417,0.789336364328585,9205,0.998913633894623,0.00108636610537751,0,0,1,-246.984849379726,0.877089754224284
1.8403536607116,3.87673938395297,0.190829201096186,0.321892204890533,0.805451011659714,9205,0.998913633894623,0.00108636610537751,0,0,1,-247.898530220493,4.18831289735952
2.13673228543878,1.91940236838467,1.44010585533204,0.272619685035985,0.856349521478119,9205,0.998913633894623,0.00108636610537751,0,0,1,-247.902612056807,5.73928202661164
3.46714037061768,3.60861742238541,0.199738452085726,0.24786716473377,0.816507119609537,9205,0.998913633894623,0.00108636610537751,0,0,1,-248.027392130918,0.586689785170621
1.09221297601583,0.181280071251833,1.39060546621905,0.324051176371526,0.772264679445289,9205,0.998913633894623,0.00108636610537751,0,0,1,-248.099207872924,25.0918644618269
0.625231307860811,0.87539077175724,10.0077110823811,0.310423838795084,0.731471799604322,9205,0.998913633894623,0.00108636610537751,0,0,1,-248.394464168128,1.4513963725532
0.160759846400354,23.0079995993623,3.91360639705011,0.374362226690001,0.65617867364322,9205,0.998913633894623,0.00108636610537751,0,0,1,-249.590290500543,1.63113363222839
2.11820479128469,3.79744992657695,11.8368838771608,0.287781512409341,0.869331541994959,9205,0.998913633894623,0.00108636610537751,0,0,1,-249.730640250444,1.83759282184714
0.717742872521486,3.20540934149591,0.396274699044534,0.363924364937011,0.714402571475607,9205,0.998913633894623,0.00108636610537751,0,0,1,-250.246500771973,0.849191022593988
2.14406813175113,1.86322515230354,1.03733006894696,0.24308971208318,0.824588273278613,9205,0.998913633894623,0.00108636610537751,0,0,1,-250.287597161463,29.536222752502
1.67878103118594,1.75737627123298,0.178852643096176,0.26124800170504,0.79460656525836,9205,0.998913633894623,0.00108636610537751,0,0,1,-250.4693961203,0.845952196636114
