"a0","ws","wi","sigma","gamma","pop","S_0","E_0","I_0","R_0","rho","loglik","loglik.se"
0.113436906464708,5.44163254587616,23.7593099200455,0.363064997837642,1.13688787953281,9205,0.998913633894623,0.00108636610537751,0,0,1,-72.8229809344506,0.861967259853597
0.126550828389151,21.1330081200108,17.1500652292785,0.316685369578094,1.27787847152593,9205,0.998913633894623,0.00108636610537751,0,0,1,-73.825788233296,0.95535207426971
0.0834191892318499,12.9797817164359,29.6495706310012,0.175165145160765,0.678283242301651,9205,0.998913633894623,0.00108636610537751,0,0,1,-101.698296214223,0.857798499964641
0.094372596248156,8.2166981468478,11.3907839657938,0.166085809306656,0.460327102337606,9205,0.998913633894623,0.00108636610537751,0,0,1,-101.972786346872,0.598452556523312
0.124358014178465,2.7793374323377,3.40956833817403,0.34711244507602,0.615110146695662,9205,0.998913633894623,0.00108636610537751,0,0,1,-102.466747484214,2.35028053498271
0.19702459410213,17.3341226870163,5.59187800772628,0.313228765957125,1.22595737758842,9205,0.998913633894623,0.00108636610537751,0,0,1,-104.651754033315,2.83792898428594
0.0516735644222182,4.88285336107447,4.78039389158434,0.284542344453805,0.326754007429354,9205,0.998913633894622,0.00108636610537751,0,0,1,-105.494029290627,0.679051365733525
0.136627128699463,9.66263330485666,11.3930200670195,0.335243549009574,1.28644177175502,9205,0.998913633894623,0.00108636610537751,0,0,1,-108.360305542869,53.9734710536999
0.187421968123355,7.82964565865077,4.07208264155467,0.445938361285244,1.30815654553049,9205,0.998913633894623,0.00108636610537751,0,0,1,-108.434165517285,54.1390544059471
0.14252220468695,15.8907424164337,14.2803502440427,0.438814361842041,1.68698529126127,9205,0.998913633894623,0.00108636610537751,0,0,1,-138.221273351071,26.0652407931576
0.0595781329008534,9.50880632671636,25.0859177438505,0.425070396308425,1.20713549734607,9205,0.998913633894623,0.00108636610537751,0,0,1,-139.833486020175,26.3251146040591
0.345458684339757,18.6520646283561,12.2597992331914,0.304763902669901,1.56776161900901,9205,0.998913633894623,0.00108636610537751,0,0,1,-166.96761737443,0.164664699683975
0.276168394400453,19.9762248670161,9.86735759325318,0.346740441535378,1.68071796307602,9205,0.998913633894623,0.00108636610537751,0,0,1,-167.034702356141,0.243708859564415
0.0909616229357562,18.8820805038534,29.3108202801746,0.446432436328514,1.67503763131459,9205,0.998913633894623,0.00108636610537751,0,0,1,-167.204692392314,0.146483468871043
0.242707700344301,17.8166248201586,9.16819039906775,0.333935128941612,1.51022228412346,9205,0.998913633894623,0.00108636610537751,0,0,1,-167.209101275467,0.143513671379965
0.13378541139249,14.6723794389222,9.16447996690376,0.468772610753376,1.69845453569861,9205,0.998913633894623,0.00108636610537751,0,0,1,-167.298253776548,0.256442376519029
0.116743747071722,13.671549577238,18.8531345450392,0.376536869046509,1.50350368800607,9205,0.998913633894623,0.00108636610537751,0,0,1,-167.608187825642,0.174744474895056
