"a0","a1","b0","b1","sigma","gamma","pop","S_0","E_0","I_0","R_0","rho","loglik","loglik.se"
1.08378677227517,2.7470884877745,0.830176851846738,2.24602201252512,0.234042162550788,0.799399840315251,9205,0.998913633894623,0.00108636610537751,0,0,1,-275.210730823224,27.7917426885072
2.81564046682286,2.50108759088271,0.52349247289671,1.92043315533827,0.252659992098841,0.807736169013344,9205,0.998913633894623,0.00108636610537751,0,0,1,-276.686979033787,28.5691571934448
1.24072239774311,1.25917046702997,0.0619964767550348,3.58218158756844,0.29909693429077,0.692446407590858,9205,0.998913633894623,0.00108636610537751,0,0,1,-284.727109609077,30.9280941787327
0.806388054748812,1.88348439242733,1.82299626963534,9.4166377394986,0.252841527566566,0.826543372853275,9205,0.998913633894622,0.00108636610537751,0,0,1,-304.240628149699,5.25343337500463
1.77427711850983,0.376744275472835,1.4112176668795,0.241748701963878,0.230659605068176,0.839460272483708,9205,0.998913633894623,0.00108636610537751,0,0,1,-305.755250730409,0.591213573620926
2.70053377714272,3.38231695194181,0.897225714133898,0.308265258538539,0.23698322634197,0.852055357386583,9205,0.998913633894623,0.00108636610537751,0,0,1,-306.038653889323,1.02562003104208
3.26005432870335,1.71023142385773,0.466088431174029,1.12953226239047,0.213692973503863,0.839319226551404,9205,0.998913633894622,0.00108636610537751,0,0,1,-306.276759593707,60.0826977691554
1.97925037198848,4.91191446661371,0.995552862448553,0.265740613502988,0.242366885465555,0.820530618481315,9205,0.998913633894623,0.00108636610537751,0,0,1,-306.939102621288,1.16037527079358
0.845802688265084,1.40318715629845,0.842842412585329,2.19044641371606,0.282304291655199,0.777885249184896,9205,0.998913633894623,0.00108636610537751,0,0,1,-307.482784183174,3.09543717265737
2.26993192350366,0.989329669514411,4.34315842993485,1.09823903036602,0.246249333105422,0.83533712424021,9205,0.998913633894623,0.00108636610537751,0,0,1,-307.790572631922,57.823112823783
1.24439038055186,8.57057336385975,2.33230815207815,0.534478639873799,0.205369349140235,0.838812111533109,9205,0.998913633894622,0.00108636610537751,0,0,1,-309.181969204273,1.78703187473475
1.66107516789296,1.38548324737071,0.920285129542353,1.47684540232415,0.227531678417365,0.853248017497694,9205,0.998913633894623,0.00108636610537751,0,0,1,-309.242802118225,26.6260764797732
0.660937355735024,4.80175554587439,1.10599178711195,8.61054182467222,0.257869379182208,0.79613719755641,9205,0.998913633894623,0.00108636610537751,0,0,1,-309.31389855481,1.45466407411343
1.36545970240759,0.915750824947067,1.74120524671383,1.04376700548183,0.226458933164066,0.852659339614885,9205,0.998913633894623,0.00108636610537751,0,0,1,-309.663609219107,0.972806776802758
1.87677078966191,0.464337279075588,1.78374054661937,0.204614181839196,0.205898798091956,0.836697649386846,9205,0.998913633894623,0.00108636610537751,0,0,1,-309.784031474081,0.778818714535599
2.27756362175666,0.759495572173892,1.56711492127948,0.672279412426177,0.204411443536256,0.882115983526971,9205,0.998913633894623,0.00108636610537751,0,0,1,-310.086749189534,55.8766916298271
1.45154608140201,0.95496550051398,1.44352451532064,0.839972679505627,0.226318645271237,0.86195467612546,9205,0.998913633894622,0.00108636610537751,0,0,1,-310.47926692284,22.5255331619261
0.846179136254686,0.796441075560165,2.01753727611747,1.21377142237729,0.215832714544531,0.796073842262212,9205,0.998913633894623,0.00108636610537751,0,0,1,-310.855500261485,25.4731192537556
1.24352433812463,2.27265569992654,1.0800222795237,3.64662010043421,0.248937913446924,0.809498223618695,9205,0.998913633894623,0.00108636610537751,0,0,1,-311.963896502666,2.70414798583989
0.707608798971967,5.11079543054009,0.346266202647302,3.35326665862151,0.241372451573617,0.747947425958909,9205,0.998913633894623,0.00108636610537751,0,0,1,-312.556122837521,27.7899173817171
0.462356015099265,1.23222643887603,1.6191963354646,7.56891268678384,0.223694340284392,0.815788951980572,9205,0.998913633894623,0.00108636610537751,0,0,1,-313.214889136325,29.6504718745751
2.78220046815855,0.51372317450918,0.257305376391254,3.04748302795813,0.249704400613918,0.745905510642045,9205,0.998913633894623,0.00108636610537751,0,0,1,-313.372865711215,26.6142747285607
2.76422821955199,4.70819032499464,0.416527814095434,0.677730425948684,0.246822116021119,0.764384148859799,9205,0.998913633894623,0.00108636610537751,0,0,1,-314.297680830921,53.0735340187336
1.37916439653549,0.353311219608251,0.200158600590086,15.8832761997641,0.25879695248662,0.738952246827537,9205,0.998913633894622,0.00108636610537751,0,0,1,-316.972137546377,30.709603272686
0.15688693150643,2.62884383555364,1.83742862297086,4.80125219158829,0.26495796498473,0.669340155262298,9205,0.998913633894622,0.00108636610537751,0,0,1,-319.413007616967,50.4856565599457
0.540893110743113,1.16157530292325,7.2269587749183,2.00084694690086,0.230885655187027,0.892644716487847,9205,0.998913633894623,0.00108636610537751,0,0,1,-335.786930428243,3.38406351188283
3.70005495934446,3.14418795113962,1.27721846870566,1.65178344928138,0.241985768966112,0.852063943757872,9205,0.998913633894623,0.00108636610537751,0,0,1,-336.981109114957,2.74928686712766
0.889632893892559,2.8779585275594,1.10332419489028,0.57037496609336,0.250287403359879,0.749624304778374,9205,0.998913633894623,0.00108636610537751,0,0,1,-338.283718095118,0.724396616844452
2.08144853789381,2.38334980085193,0.49839937509886,2.04367166260925,0.218414053237209,0.79537464687957,9205,0.998913633894623,0.00108636610537751,0,0,1,-341.21213833703,37.5134580892909
2.77572093486953,2.10621178079301,0.345464318937683,0.775140875785795,0.230159996414507,0.82234110905505,9205,0.998913633894623,0.00108636610537751,0,0,1,-342.556243883056,1.16379039427382
1.02678100022065,4.00230215490477,1.92151314861855,0.380515300104347,0.209998291689188,0.809444395116762,9205,0.998913633894623,0.00108636610537751,0,0,1,-342.60864300505,27.3862423113278
0.686713773932232,2.04014276920892,2.31227723565713,0.587761262358829,0.249413357104133,0.845024948152065,9205,0.998913633894623,0.00108636610537751,0,0,1,-342.994255584423,2.57059835695552
0.461413838896929,7.6468051847738,1.15931074468936,2.33552717497481,0.245299382046505,0.776804540431557,9205,0.998913633894623,0.00108636610537751,0,0,1,-343.846096618619,2.01015035436998
0.488877760980972,0.61741691829376,1.22446457905106,1.66689203998126,0.267736477681715,0.745685421731116,9205,0.998913633894622,0.00108636610537751,0,0,1,-347.487781733195,32.1206086781213
0.414907213945944,1.60654601863549,0.100099568460287,3.0052589185092,0.349246473638471,0.591793727207512,9205,0.998913633894622,0.00108636610537751,0,0,1,-348.833157201084,5.9232532794459
1.49026124955436,1.51719938132212,0.475075173897856,3.39046231420902,0.294066761526681,0.771324016583313,9205,0.998913633894623,0.00108636610537751,0,0,1,-350.237861909255,2.23469867552885
1.22380442315216,1.64657396064575,0.114145672296484,4.08060977755336,0.375703659121968,0.699396950509357,9205,0.998913633894623,0.00108636610537751,0,0,1,-351.40041000136,33.1233427770929
0.587299134726265,2.43869748399102,0.0535872995488346,4.03029150001484,0.293399589306262,0.668089386489636,9205,0.998913633894623,0.00108636610537751,0,0,1,-351.825419028663,23.3926616043405
1.22075088763261,1.00561693944749,0.156416217605476,3.7053391457954,0.333405503232777,0.673470048224943,9205,0.998913633894622,0.00108636610537751,0,0,1,-351.85031191845,53.561330039052
1.51107776791582,0.533308124297416,1.89224543108669,1.31683083113328,0.246062829743583,0.897710926686882,9205,0.998913633894623,0.00108636610537751,0,0,1,-373.403912662034,0.835879531009384
0.497755819029289,0.732191770947382,2.72055785066797,4.83892057977264,0.224613936881588,0.880068754598214,9205,0.998913633894623,0.00108636610537751,0,0,1,-373.992099578739,33.2791787141181
5.67733766373694,0.445730393736117,0.063581354121144,1.34480699495353,0.257081288489125,0.722069847111478,9205,0.998913633894622,0.00108636610537751,0,0,1,-374.039498537663,0.605879113447488
1.14945584205808,7.69606133165143,0.521326639452583,0.274965693027731,0.262659840846374,0.726847397431227,9205,0.998913633894623,0.00108636610537751,0,0,1,-375.102620498677,1.62926663414814
1.37181324604778,2.90625749297241,0.217298799106969,1.22201658817675,0.25509708450908,0.683516624688812,9205,0.998913633894623,0.00108636610537751,0,0,1,-375.297269527451,1.57189684847148
4.78796179027225,1.08530476856719,0.671104452695709,0.136829421572603,0.200318947381966,0.870774417060343,9205,0.998913633894623,0.00108636610537751,0,0,1,-376.776852406261,1.73863830373925
1.08940088718154,0.359251398135765,0.917086499959938,1.20427034415789,0.234854053697613,0.808692486918046,9205,0.998913633894623,0.00108636610537751,0,0,1,-376.959846261975,2.17265865257086
1.97157557361277,5.60080221731555,0.567341654312671,1.47023390359323,0.255404543235873,0.771098184229792,9205,0.998913633894623,0.00108636610537751,0,0,1,-376.973002542878,4.05070872309183
0.360767136325395,0.906859364517336,4.28442547168343,5.07400032412236,0.207474321316301,0.865203690166973,9205,0.998913633894622,0.00108636610537751,0,0,1,-377.836640027231,0.939196448473069
1.71893277160663,1.86380910455303,0.264348896060278,1.00111482507901,0.299596739681659,0.776701423338869,9205,0.998913633894623,0.00108636610537751,0,0,1,-378.774079060336,14.2104889481678
2.09490417858816,0.721047247025544,0.780717506741084,0.433906741136692,0.203034535858422,0.831356218901452,9205,0.998913633894623,0.00108636610537751,0,0,1,-379.540490784598,32.3391615786683
0.266576613257292,0.975158344695084,0.645753481341112,7.82153698868821,0.31482118485771,0.657347056224192,9205,0.998913633894623,0.00108636610537751,0,0,1,-381.108343630496,60.6118411665765
1.45522925277315,1.47924892234986,0.181738004630889,1.25218709480919,0.354914977347501,0.691534010090304,9205,0.998913633894623,0.00108636610537751,0,0,1,-384.212280835267,0.747628453276713
0.911082459011097,0.36087143112026,0.075046856351268,2.31082492051972,0.354999083902579,0.609508654141215,9205,0.998913633894623,0.00108636610537751,0,0,1,-384.32450543368,0.95663067852724
1.20442908517112,1.58798478421137,0.0630738460786305,5.9789390023554,0.274494589138749,0.724764588591259,9205,0.998913633894623,0.00108636610537751,0,0,1,-385.772039504861,4.12980353908736
5.48380934843129,0.0959562657043698,0.888053392313969,2.30321870445514,0.200701664178812,0.900011338515544,9205,0.998913633894623,0.00108636610537751,0,0,1,-386.024829148128,22.0230198237432
0.569462984164037,2.2841889243647,0.0961815203443239,2.84251802719871,0.282815303401414,0.652230348985169,9205,0.998913633894623,0.00108636610537751,0,0,1,-388.848716677134,0.936676181587884
0.465916214014164,1.43024292189001,0.231635996330211,3.53272223643996,0.327216310680425,0.616860872179617,9205,0.998913633894623,0.00108636610537751,0,0,1,-391.400864735939,26.3117835010457
1.15482153163,0.753682913816494,0.92955233786568,0.846837243470968,0.231717111600415,0.816851093796013,9205,0.998913633894623,0.00108636610537751,0,0,1,-407.966156422738,0.789867252868731
1.79960127424924,1.12931513525134,0.197210409318222,1.12286157829723,0.264852254815782,0.755793489600815,9205,0.998913633894623,0.00108636610537751,0,0,1,-416.164918720125,28.2800707803024
0.449157650715827,4.35616678995351,0.964584509944232,3.31200893613945,0.219803551291363,0.770963683187364,9205,0.998913633894622,0.00108636610537751,0,0,1,-417.846469832868,25.0299928938705
0.234634351367466,3.58190104350052,0.173485174954698,4.6602404146647,0.28552671295292,0.654498525430101,9205,0.998913633894623,0.00108636610537751,0,0,1,-421.070275208679,25.7716580151067
0.164917813613471,1.64331804418981,1.58497537014375,0.485609376295468,0.370223403190372,0.541477666674465,9205,0.998913633894623,0.00108636610537751,0,0,1,-422.448768680627,7.96112589745594
1.38556355713731,1.45299589839344,0.10709473305445,2.33599109354548,0.360729875281096,0.658545191188537,9205,0.998913633894623,0.00108636610537751,0,0,1,-422.969983392559,29.746364299998
1.44184869952267,0.379110498414769,0.0238553328787556,4.81298168354466,0.252995977458,0.693562132131926,9205,0.998913633894623,0.00108636610537751,0,0,1,-423.9485742794,30.9744302943894
0.592748456730684,1.43209425066456,2.53938842249746,0.469128787249794,0.224183958903358,0.838887010044719,9205,0.998913633894623,0.00108636610537751,0,0,1,-441.599494171716,0.588372862221295
0.466565154029314,4.29534273442968,2.07269822691895,1.68567596121686,0.215891847588796,0.757324216325343,9205,0.998913633894623,0.00108636610537751,0,0,1,-443.28065925715,2.14521295153326
1.4036052224138,15.4723825372698,0.087811410435301,4.57794627144824,0.313189312723923,0.684365391640247,9205,0.998913633894623,0.00108636610537751,0,0,1,-445.744519168814,156.901889707742
0.399690451701876,0.905329236832486,2.69755658652294,9.5592526561136,0.214816090446849,0.876940455805156,9205,0.998913633894623,0.00108636610537751,0,0,1,-446.915240472114,26.0871447155763
0.329150366826533,2.80958150645789,3.44817243042384,0.921801326426388,0.209011433330286,0.781713151263746,9205,0.998913633894623,0.00108636610537751,0,0,1,-447.904716763526,2.461308092115
1.66011469072641,0.979068681182637,0.445882707646605,1.20350561560221,0.281189148953696,0.708513735924674,9205,0.998913633894623,0.00108636610537751,0,0,1,-448.771969055427,83.7906651367886
0.849643124673986,2.48328350607711,0.62650302340058,1.03034459104531,0.229987966556342,0.774602787393516,9205,0.998913633894623,0.00108636610537751,0,0,1,-449.105747321507,60.1788232690793
2.44043469070263,0.930807778560687,0.448728503721399,5.30316790073297,0.205918723356688,0.84570301966731,9205,0.998913633894623,0.00108636610537751,0,0,1,-449.336477657927,56.0528247439528
1.28564219098636,1.08744779631797,1.87028100750161,1.71591267850507,0.216345948369071,0.907312171857067,9205,0.998913633894623,0.00108636610537751,0,0,1,-472.625350090454,30.8656479424868
2.83226716373108,1.1408038955991,0.247219664593511,0.48923811385278,0.321825200284153,0.801256549977919,9205,0.998913633894623,0.00108636610537751,0,0,1,-485.865509290948,57.1125112273861
0.545785021680625,0.574530949707261,0.317313981911354,3.32678811057771,0.25658894165551,0.641247958393876,9205,0.998913633894622,0.00108636610537751,0,0,1,-487.574156725012,25.815919175571
3.24759183612009,3.4222448041638,0.652306131182234,4.07149914074784,0.209145874492458,0.907211623772384,9205,0.998913633894623,0.00108636610537751,0,0,1,-510.219993630905,1.89990862002424
0.71864297020246,3.50199823949506,2.73625750769174,1.69826168827259,0.275503668614326,0.801832692308675,9205,0.998913633894623,0.00108636610537751,0,0,1,-518.98425361616,154.727215766711
0.369582723694239,1.08647372311323,0.200144223656874,11.0396218327598,0.239087816511072,0.713862850777462,9205,0.998913633894623,0.00108636610537751,0,0,1,-521.749463536068,23.2624028886673
1.91054213533843,0.32232456734356,0.407202894369982,9.08101493964282,0.212310666094289,0.849785944554631,9205,0.998913633894623,0.00108636610537751,0,0,1,-551.280851139315,1.60839376730625
1.15717520959321,1.94242013973124,0.384002060697991,1.5912885160997,0.225473812804335,0.673959871370598,9205,0.998913633894623,0.00108636610537751,0,0,1,-571.882790337423,57.3664637171446
0.199646161722817,0.239405301520367,2.49251754269884,2.52063340487129,0.249032502224421,0.727238602809246,9205,0.998913633894623,0.00108636610537751,0,0,1,-587.60120694517,62.8063770741958
1.50048951483456,0.687015146027831,1.12790722144865,1.16109208321956,0.18072613914377,0.78834426738768,9205,0.998913633894623,0.00108636610537751,0,0,1,-610.125431118362,22.9050010078373
0.323642673586617,2.35462425293108,1.9477877814738,0.954857673853163,0.351803740041552,0.7237984609817,9205,0.998913633894622,0.00108636610537751,0,0,1,-619.464933476799,7.84952655302283
1.20928923177384,2.49269977795387,1.64095889165476,6.71241779683499,0.187352552130358,0.935444237308551,9205,0.998913633894623,0.00108636610537751,0,0,1,-625.915962211972,27.375918843908
1.73232788131909,1.21383983843554,1.2932523193543,1.40922593562937,0.170956741024117,0.840424775404595,9205,0.998913633894623,0.00108636610537751,0,0,1,-626.820659530549,48.1474929787293
0.234132336681627,7.11386833805979,0.0249883275256099,5.44383324096897,0.265221640490648,0.627183332754443,9205,0.998913633894623,0.00108636610537751,0,0,1,-628.298068449547,29.447496900513
0.250888748958369,3.70496776158881,0.269793525326694,5.85102245115735,0.251086432311193,0.734379359634635,9205,0.998913633894623,0.00108636610537751,0,0,1,-653.48632301187,1.59075615963767
1.8673479744051,1.4032259391614,0.636241043026869,13.9376701200648,0.18096914601862,0.815605350012332,9205,0.998913633894623,0.00108636610537751,0,0,1,-661.814525924504,6.22106594428056
1.75459595479004,0.452362573813024,1.72906434448734,1.01439321875902,0.16788483290133,0.851137708330393,9205,0.998913633894623,0.00108636610537751,0,0,1,-682.950584563351,36.8698039123908
0.367485057548154,0.785003165232587,2.14158620928157,0.619754180061195,0.2137649783878,0.759695391352136,9205,0.998913633894622,0.00108636610537751,0,0,1,-689.101572806953,3.6762761543254
0.827602930054571,1.36372842316229,0.103814137352997,3.37207228271993,0.244863553439715,0.755665029728634,9205,0.998913633894623,0.00108636610537751,0,0,1,-723.145290601729,122.816497253702
0.831168770966544,1.45305786939019,0.957686168305771,0.547944505440678,0.232351588677449,0.8548298651787,9205,0.998913633894623,0.00108636610537751,0,0,1,-755.199516361473,29.2256436279391
2.58027321165088,0.789333323678696,0.365704651669942,5.25779058106313,0.179839298546228,0.823327226459682,9205,0.998913633894623,0.00108636610537751,0,0,1,-756.249581979015,17.9410358390129
0.247330071204118,7.84409681038493,1.58394375130367,0.441772624531365,0.205107191477866,0.645809500265203,9205,0.998913633894623,0.00108636610537751,0,0,1,-798.400771958188,35.5334577674058
0.486731146373288,1.74919928137715,1.62541198331684,2.2929715584339,0.176499022933286,0.741630091267478,9205,0.998913633894623,0.00108636610537751,0,0,1,-878.747471620051,27.3858487782954
0.442419669982595,8.1271789907598,0.142005799666293,5.55928302522693,0.196124466252369,0.682747857756235,9205,0.998913633894623,0.00108636610537751,0,0,1,-900.812775790863,49.733901979691
9.88956342649538,0.0258363546414397,0.810046843270972,0.48799150893986,0.281019031138258,0.767145259423325,9205,0.998913633894623,0.00108636610537751,0,0,1,-902.129739298754,34.6005076341845
0.234307569803411,2.94450301747724,3.63328563653377,1.48101869527797,0.201687845870446,0.647301152882685,9205,0.998913633894622,0.00108636610537751,0,0,1,-1165.22888240271,2.25017268272471
0.748671069494237,2.67755518364432,1.22232387906841,0.8915865991061,0.182183635762638,0.663377706625274,9205,0.998913633894623,0.00108636610537751,0,0,1,-1188.77482463033,5.64508734841785
0.355840551824405,0.76672933669077,5.35246127513069,0.944168272623676,0.100171088165875,0.299013294151125,9205,0.998913633894623,0.00108636610537751,0,0,1,-2164.89841638275,1.4785147692724
