day,cycle,contact_name,contact_covariate_X,individual_name,individual_covariate_Y,latent_time,infectious_time,serial_interval,time_before_hospitalisation
2,9,Individual1748,0.0,Individual2291,1.0,1.5976513387171256,16.125722858484227,2.906289366828182,0.0
2,9,Individual5299,0.0,Individual2291,1.0,1.5976513387171256,16.125722858484227,2.906289366828182,0.0
2,10,Individual6341,1.0,Individual2291,1.0,1.5976513387171256,16.125722858484227,2.906289366828182,0.0
2,10,Individual7116,1.0,Individual2291,1.0,1.5976513387171256,16.125722858484227,2.906289366828182,0.0
2,10,Individual2847,1.0,Individual2291,1.0,1.5976513387171256,16.125722858484227,2.906289366828182,0.0
3,12,Individual4041,1.0,Individual2291,1.0,1.5976513387171256,16.125722858484227,2.906289366828182,0.0
3,12,Individual1379,0.0,Individual2291,1.0,1.5976513387171256,16.125722858484227,2.906289366828182,0.0
3,12,Individual5823,0.0,Individual2291,1.0,1.5976513387171256,16.125722858484227,2.906289366828182,0.0
3,13,Individual4297,1.0,Individual2291,1.0,1.5976513387171256,16.125722858484227,2.906289366828182,0.0
3,13,Individual2402,1.0,Individual2291,1.0,1.5976513387171256,16.125722858484227,2.906289366828182,0.0
3,13,Individual4944,1.0,Individual2291,1.0,1.5976513387171256,16.125722858484227,2.906289366828182,0.0
3,14,Individual6427,0.0,Individual3494,0.0,0.0,22.122452363310643,-2.287333020433854,0.0
3,14,Individual3407,1.0,Individual1461,1.0,2.7637026390048387,20.279851428730357,4.609927193693896,0.0
3,14,Individual574,0.0,Individual1461,1.0,2.7637026390048387,20.279851428730357,4.609927193693896,0.0
3,15,Individual317,0.0,Individual1461,1.0,2.7637026390048387,20.279851428730357,4.609927193693896,0.0
3,15,Individual7344,1.0,Individual1461,1.0,2.7637026390048387,20.279851428730357,4.609927193693896,0.0
3,15,Individual5699,0.0,Individual1461,1.0,2.7637026390048387,20.279851428730357,4.609927193693896,0.0
3,15,Individual3495,1.0,Individual1461,1.0,2.7637026390048387,20.279851428730357,4.609927193693896,0.0
3,15,Individual7733,0.0,Individual1461,1.0,2.7637026390048387,20.279851428730357,4.609927193693896,0.0
3,15,Individual6473,0.0,Individual2291,1.0,1.5976513387171256,16.125722858484227,2.906289366828182,0.0
3,15,Individual4702,1.0,Individual2291,1.0,1.5976513387171256,16.125722858484227,2.906289366828182,0.0
4,16,Individual7331,1.0,Individual3494,0.0,0.0,22.122452363310643,-2.287333020433854,0.0
4,16,Individual1986,1.0,Individual2291,1.0,1.5976513387171256,16.125722858484227,2.906289366828182,0.0
4,16,Individual4180,1.0,Individual2291,1.0,1.5976513387171256,16.125722858484227,2.906289366828182,0.0
4,16,Individual2873,1.0,Individual1461,1.0,2.7637026390048387,20.279851428730357,4.609927193693896,0.0
4,17,Individual7695,1.0,Individual2291,1.0,1.5976513387171256,16.125722858484227,2.906289366828182,0.0
4,17,Individual8259,0.0,Individual1461,1.0,2.7637026390048387,20.279851428730357,4.609927193693896,0.0
4,17,Individual1874,0.0,Individual1461,1.0,2.7637026390048387,20.279851428730357,4.609927193693896,0.0
4,18,Individual703,0.0,Individual2291,1.0,1.5976513387171256,16.125722858484227,2.906289366828182,0.0
4,18,Individual2757,1.0,Individual1461,1.0,2.7637026390048387,20.279851428730357,4.609927193693896,0.0
4,18,Individual7069,0.0,Individual1461,1.0,2.7637026390048387,20.279851428730357,4.609927193693896,0.0
4,19,Individual288,0.0,Individual1461,1.0,2.7637026390048387,20.279851428730357,4.609927193693896,0.0
4,19,Individual4540,1.0,Individual1461,1.0,2.7637026390048387,20.279851428730357,4.609927193693896,0.0
5,20,Individual461,0.0,Individual3494,0.0,0.0,22.122452363310643,-2.287333020433854,0.0
5,20,Individual7264,0.0,Individual5901,1.0,3.737982590351341,28.14058333698912,7.878521574208023,0.0
5,20,Individual1580,1.0,Individual5901,1.0,3.737982590351341,28.14058333698912,7.878521574208023,0.0
5,20,Individual2612,0.0,Individual1461,1.0,2.7637026390048387,20.279851428730357,4.609927193693896,0.0
5,20,Individual6337,0.0,Individual1461,1.0,2.7637026390048387,20.279851428730357,4.609927193693896,0.0
5,21,Individual2996,1.0,Individual3494,0.0,0.0,22.122452363310643,-2.287333020433854,0.0
5,21,Individual7749,0.0,Individual5901,1.0,3.737982590351341,28.14058333698912,7.878521574208023,0.0
5,21,Individual1351,0.0,Individual5901,1.0,3.737982590351341,28.14058333698912,7.878521574208023,0.0
5,21,Individual4855,1.0,Individual2291,1.0,1.5976513387171256,16.125722858484227,2.906289366828182,0.0
5,21,Individual7062,0.0,Individual1461,1.0,2.7637026390048387,20.279851428730357,4.609927193693896,0.0
5,22,Individual123,1.0,Individual1461,1.0,2.7637026390048387,20.279851428730357,4.609927193693896,0.0
5,22,Individual912,1.0,Individual5901,1.0,3.737982590351341,28.14058333698912,7.878521574208023,0.0
5,22,Individual1017,0.0,Individual2159,1.0,4.32894579033365,17.779464487480446,2.6977181151749785,0.0
5,22,Individual5594,1.0,Individual7749,0.0,0.0,15.568513462786296,-2.110578498605029,0.0
5,23,Individual6547,1.0,Individual1461,1.0,2.7637026390048387,20.279851428730357,4.609927193693896,0.0
5,23,Individual8818,1.0,Individual1461,1.0,2.7637026390048387,20.279851428730357,4.609927193693896,0.0
5,23,Individual3700,0.0,Individual1461,1.0,2.7637026390048387,20.279851428730357,4.609927193693896,0.0
5,23,Individual7786,1.0,Individual5901,1.0,3.737982590351341,28.14058333698912,7.878521574208023,0.0
5,23,Individual5456,0.0,Individual5901,1.0,3.737982590351341,28.14058333698912,7.878521574208023,0.0
