day,cycle,susceptible,latent,infected,recovered,dead
21,87,3589,3283,2330,3,0
22,88,3424,3322,2455,4,0
22,89,3317,3280,2604,4,0
22,90,3205,3252,2744,4,0
22,91,3050,3255,2896,4,0
23,92,2898,3273,3029,5,0
23,93,2792,3243,3165,5,0
23,94,2713,3186,3299,7,0
23,95,2601,3168,3429,7,0
24,96,2491,3133,3574,7,0
24,97,2425,3067,3703,10,0
24,98,2367,2980,3848,10,0
24,99,2268,2949,3976,12,0
25,100,2182,2877,4130,16,0
25,101,2115,2804,4267,19,0
25,102,2061,2741,4383,20,0
25,103,1984,2677,4523,21,0
26,104,1907,2611,4661,26,0
26,105,1841,2548,4787,29,0
26,106,1800,2463,4908,34,0
26,107,1743,2413,5011,38,0
27,108,1684,2337,5141,43,0
27,109,1636,2278,5244,47,0
27,110,1594,2212,5347,52,0
27,111,1554,2144,5450,57,0
28,112,1485,2099,5560,61,0
28,113,1418,2059,5661,67,0
28,114,1359,2027,5743,76,0
28,115,1296,1975,5846,88,0
29,116,1255,1899,5952,99,0
29,117,1212,1844,6043,106,0
29,118,1167,1792,6128,118,0
29,119,1134,1737,6207,127,0
30,120,1095,1698,6276,136,0
30,121,1063,1637,6356,148,1
30,122,1030,1582,6431,160,2
30,123,997,1536,6497,172,3
31,124,962,1503,6549,188,3
31,125,939,1449,6602,212,3
31,126,914,1380,6684,224,3
31,127,883,1347,6728,244,3
32,128,854,1293,6787,268,3
32,129,820,1272,6820,290,3
32,130,805,1232,6856,309,3
32,131,788,1194,6888,332,3
33,132,764,1163,6913,362,3
33,133,740,1144,6930,388,3
33,134,709,1110,6970,412,4
33,135,682,1082,6987,450,4
34,136,661,1061,7002,477,4
34,137,628,1052,6996,523,6
34,138,614,1008,7016,561,6
34,139,596,986,7013,603,7
35,140,576,969,7015,636,9
35,141,555,936,7032,671,11
35,142,540,904,7042,708,11
35,143,523,881,7035,755,11
36,144,510,843,7030,811,11
36,145,496,813,7020,865,11
36,146,482,784,7020,907,12
36,147,472,760,7009,952,12
37,148,464,725,7000,1003,13
37,149,449,699,6965,1079,13
37,150,439,669,6951,1133,13
37,151,430,641,6944,1177,13
38,152,421,617,6926,1227,14
38,153,409,600,6900,1280,16
38,154,399,585,6863,1340,18
38,155,393,557,6831,1404,20
39,156,386,527,6782,1487,23
39,157,376,505,6753,1548,23
39,158,370,487,6701,1623,24
39,159,365,469,6661,1686,24
40,160,360,449,6622,1750,24
40,161,355,431,6563,1831,25
40,162,345,421,6510,1904,25
40,163,338,411,6421,2009,26
41,164,335,391,6383,2069,27
41,165,333,377,6311,2156,28
41,166,329,360,6260,2227,29
41,167,319,355,6198,2304,29
42,168,313,349,6137,2376,30
42,169,311,329,6067,2466,32
42,170,302,325,5977,2569,32
42,171,300,314,5893,2665,33
43,172,295,302,5823,2752,33
43,173,289,294,5745,2842,35
43,174,286,284,5669,2931,35
43,175,283,265,5597,3024,36
44,176,278,251,5539,3100,37
44,177,275,245,5467,3180,38
44,178,272,239,5389,3266,39
44,179,269,231,5313,3353,39
45,180,266,223,5240,3436,40
45,181,263,212,5169,3520,41
45,182,262,204,5097,3600,42
45,183,261,198,5011,3689,46
46,184,259,191,4949,3758,48
46,185,257,186,4853,3861,48
46,186,254,179,4762,3962,48
46,187,252,176,4676,4052,49
47,188,252,162,4608,4133,50
47,189,249,156,4541,4206,53
47,190,248,149,4469,4286,53
47,191,244,145,4379,4383,54
48,192,243,137,4296,4472,57
48,193,243,131,4194,4578,59
48,194,241,127,4109,4669,59
48,195,240,122,4036,4748,59
49,196,234,124,3971,4817,59
49,197,230,124,3895,4895,61
49,198,228,121,3826,4969,61
49,199,228,115,3743,5056,63
50,200,227,111,3664,5140,63
50,201,227,107,3589,5219,63
50,202,225,106,3514,5295,65
50,203,222,105,3440,5372,66
51,204,220,103,3371,5444,67
51,205,219,98,3308,5512,68
51,206,216,96,3237,5584,72
51,207,215,92,3166,5659,73
52,208,214,91,3102,5723,75
52,209,212,90,3027,5801,75
52,210,211,87,2976,5855,76
52,211,210,84,2914,5921,76
53,212,209,82,2848,5989,77
53,213,208,78,2790,6051,78
53,214,208,74,2723,6121,79
53,215,208,70,2675,6173,79
54,216,206,71,2605,6243,80
54,217,206,68,2553,6296,82
54,218,205,68,2488,6361,83
54,219,205,64,2429,6423,84
55,220,205,62,2367,6486,85
55,221,204,61,2308,6545,87
55,222,204,55,2262,6596,88
55,223,203,50,2207,6655,90
56,224,203,46,2160,6706,90
56,225,202,45,2110,6757,91
56,226,202,43,2067,6801,92
56,227,202,41,2007,6863,92
57,228,202,37,1964,6910,92
57,229,202,34,1925,6952,92
57,230,201,32,1878,7002,92
57,231,199,32,1831,7050,93
58,232,199,29,1784,7099,94
58,233,198,28,1733,7152,94
58,234,198,28,1684,7200,95
58,235,198,27,1634,7251,95
59,236,197,27,1587,7299,95
59,237,195,27,1556,7331,96
59,238,195,27,1512,7374,97
59,239,194,27,1474,7411,99
60,240,194,27,1420,7463,101
60,241,193,28,1373,7510,101
60,242,193,28,1326,7557,101
60,243,193,28,1285,7598,101
61,244,192,27,1249,7634,103
61,245,192,26,1215,7669,103
61,246,192,23,1179,7707,104
61,247,192,21,1155,7731,106
62,248,192,20,1127,7760,106
62,249,192,20,1105,7781,107
62,250,192,20,1066,7820,107
62,251,192,18,1042,7846,107
63,252,191,19,1004,7884,107
63,253,191,17,971,7918,108
63,254,191,15,942,7949,108
63,255,190,16,916,7974,109
64,256,190,15,890,8001,109
64,257,190,14,866,8025,110
64,258,190,12,850,8043,110
64,259,190,12,825,8068,110
65,260,189,13,799,8093,111
65,261,189,13,771,8120,112
65,262,189,10,761,8133,112
65,263,188,11,737,8157,112
66,264,188,10,721,8174,112
66,265,187,11,693,8202,112
66,266,187,11,675,8220,112
66,267,187,9,654,8243,112
67,268,187,9,636,8261,112
67,269,187,9,613,8284,112
67,270,187,9,598,8299,112
67,271,187,9,584,8313,112
68,272,187,8,569,8328,113
68,273,187,8,557,8340,113
68,274,186,9,540,8357,113
68,275,186,9,523,8374,113
69,276,186,9,506,8391,113
69,277,186,8,489,8409,113
69,278,186,8,477,8421,113
69,279,186,8,462,8435,114
70,280,186,8,440,8457,114
70,281,186,8,426,8471,114
70,282,186,8,411,8486,114
70,283,186,8,402,8495,114
71,284,186,7,388,8510,114
71,285,186,6,373,8525,115
71,286,186,6,358,8540,115
71,287,186,6,343,8555,115
72,288,186,6,328,8570,115
72,289,186,6,311,8587,115
72,290,186,6,296,8602,115
72,291,186,6,294,8604,115
73,292,186,6,293,8605,115
73,293,186,6,283,8615,115
73,294,186,6,276,8622,115
73,295,186,6,273,8625,115
74,296,186,6,264,8634,115
74,297,186,6,256,8642,115
74,298,186,5,249,8650,115
74,299,186,5,242,8657,115
75,300,186,5,233,8666,115
75,301,186,5,223,8676,115
75,302,186,5,220,8679,115
75,303,186,5,212,8687,115
76,304,186,4,207,8693,115
76,305,186,4,197,8702,116
76,306,186,4,191,8708,116
76,307,186,4,188,8711,116
77,308,186,4,180,8719,116
77,309,186,4,174,8725,116
77,310,186,4,166,8733,116
77,311,186,4,162,8737,116
78,312,186,4,160,8739,116
78,313,186,3,155,8745,116
78,314,186,3,147,8753,116
78,315,186,3,145,8755,116
79,316,186,3,136,8763,117
79,317,186,3,131,8768,117
79,318,185,4,124,8775,117
79,319,185,4,118,8780,118
80,320,185,4,116,8782,118
80,321,185,4,113,8785,118
80,322,185,4,110,8788,118
80,323,185,3,110,8789,118
81,324,185,3,106,8793,118
81,325,185,3,101,8798,118
81,326,185,3,98,8801,118
81,327,185,3,97,8802,118
82,328,185,3,91,8808,118
82,329,185,3,88,8811,118
82,330,185,3,84,8815,118
82,331,185,3,81,8818,118
83,332,185,3,78,8821,118
83,333,185,3,74,8825,118
83,334,185,3,73,8826,118
83,335,185,3,69,8829,119
84,336,185,3,68,8830,119
84,337,185,3,64,8834,119
84,338,185,3,62,8836,119
84,339,185,3,57,8841,119
85,340,185,3,55,8843,119
85,341,185,3,54,8844,119
85,342,185,3,53,8845,119
85,343,185,2,53,8846,119
86,344,185,1,52,8847,120
86,345,185,1,52,8847,120
86,346,185,1,51,8848,120
86,347,185,1,51,8848,120
87,348,185,1,51,8848,120
87,349,185,1,50,8849,120
87,350,185,1,47,8852,120
87,351,185,1,45,8854,120
88,352,185,1,43,8856,120
88,353,185,1,42,8857,120
88,354,185,1,40,8859,120
88,355,185,1,39,8860,120
89,356,185,1,39,8860,120
89,357,185,1,37,8862,120
89,358,185,1,37,8862,120
89,359,185,1,37,8862,120
90,360,185,1,34,8865,120
90,361,185,1,32,8867,120
90,362,185,1,30,8869,120
90,363,185,1,29,8870,120
91,364,185,1,28,8871,120
91,365,185,1,27,8872,120
91,366,185,1,26,8873,120
91,367,185,1,24,8875,120
92,368,185,1,24,8875,120
92,369,185,1,24,8875,120
92,370,185,1,24,8875,120
92,371,185,1,24,8875,120
93,372,185,1,24,8875,120
93,373,185,1,22,8877,120
93,374,185,1,22,8877,120
93,375,185,1,21,8878,120
94,376,185,1,20,8879,120
94,377,185,1,19,8880,120
94,378,185,1,19,8880,120
94,379,185,1,19,8880,120
95,380,185,1,18,8881,120
95,381,185,1,17,8882,120
95,382,185,1,17,8882,120
95,383,185,1,17,8882,120
96,384,185,1,17,8882,120
96,385,185,1,17,8882,120
96,386,185,1,17,8882,120
96,387,185,1,16,8883,120
97,388,185,1,16,8883,120
97,389,185,1,15,8884,120
97,390,185,1,15,8884,120
97,391,185,1,15,8884,120
98,392,185,1,15,8884,120
98,393,185,1,15,8884,120
98,394,185,1,14,8885,120
98,395,185,0,14,8886,120
99,396,185,0,14,8886,120
99,397,185,0,14,8886,120
99,398,185,0,14,8886,120
99,399,185,0,14,8886,120
100,400,185,0,14,8886,120
100,401,185,0,13,8887,120
100,402,185,0,13,8887,120
100,403,185,0,12,8888,120
101,404,185,0,12,8888,120
101,405,185,0,12,8888,120
101,406,185,0,10,8890,120
101,407,185,0,9,8891,120
102,408,185,0,9,8891,120
102,409,185,0,9,8891,120
102,410,185,0,9,8891,120
102,411,185,0,9,8891,120
103,412,185,0,8,8892,120
103,413,185,0,8,8892,120
103,414,185,0,8,8892,120
103,415,185,0,7,8893,120
104,416,185,0,7,8893,120
104,417,185,0,7,8893,120
104,418,185,0,7,8893,120
104,419,185,0,7,8893,120
105,420,185,0,4,8896,120
105,421,185,0,4,8896,120
105,422,185,0,4,8896,120
105,423,185,0,4,8896,120
106,424,185,0,4,8896,120
106,425,185,0,4,8896,120
106,426,185,0,4,8896,120
106,427,185,0,4,8896,120
107,428,185,0,4,8896,120
107,429,185,0,4,8896,120
107,430,185,0,3,8897,120
107,431,185,0,3,8897,120
108,432,185,0,3,8897,120
108,433,185,0,3,8897,120
108,434,185,0,3,8897,120
108,435,185,0,3,8897,120
109,436,185,0,3,8897,120
109,437,185,0,3,8897,120
109,438,185,0,3,8897,120
109,439,185,0,3,8897,120
110,440,185,0,3,8897,120
110,441,185,0,3,8897,120
110,442,185,0,3,8897,120
110,443,185,0,3,8897,120
111,444,185,0,3,8897,120
111,445,185,0,3,8897,120
111,446,185,0,3,8897,120
111,447,185,0,3,8897,120
112,448,185,0,3,8897,120
112,449,185,0,2,8898,120
112,450,185,0,2,8898,120
112,451,185,0,2,8898,120
113,452,185,0,2,8898,120
113,453,185,0,2,8898,120
113,454,185,0,2,8898,120
113,455,185,0,2,8898,120
114,456,185,0,2,8898,120
114,457,185,0,2,8898,120
114,458,185,0,2,8898,120
114,459,185,0,2,8898,120
115,460,185,0,2,8898,120
115,461,185,0,2,8898,120
115,462,185,0,2,8898,120
115,463,185,0,2,8898,120
116,464,185,0,2,8898,120
116,465,185,0,2,8898,120
116,466,185,0,2,8898,120
116,467,185,0,2,8898,120
117,468,185,0,2,8898,120
117,469,185,0,2,8898,120
117,470,185,0,2,8898,120
117,471,185,0,2,8898,120
118,472,185,0,2,8898,120
118,473,185,0,2,8898,120
118,474,185,0,2,8898,120
118,475,185,0,1,8899,120
119,476,185,0,1,8899,120
119,477,185,0,1,8899,120
119,478,185,0,1,8899,120
119,479,185,0,1,8899,120
120,480,185,0,1,8899,120
120,481,185,0,1,8899,120
120,482,185,0,1,8899,120
120,483,185,0,1,8899,120
121,484,185,0,1,8899,120
121,485,185,0,1,8899,120
121,486,185,0,1,8899,120
121,487,185,0,1,8899,120
122,488,185,0,1,8899,120
122,489,185,0,0,8900,120
122,490,185,0,0,8900,120
122,491,185,0,0,8900,120
123,492,185,0,0,8900,120
123,493,185,0,0,8900,120
123,494,185,0,0,8900,120
123,495,185,0,0,8900,120
124,496,185,0,0,8900,120
124,497,185,0,0,8900,120
124,498,185,0,0,8900,120
124,499,185,0,0,8900,120
125,500,185,0,0,8900,120
