day,cycle,susceptible,latent,infected,recovered,dead
247,988,29,0,0,9036,140
247,989,29,0,0,9036,140
247,990,29,0,0,9036,140
247,991,29,0,0,9036,140
248,992,29,0,0,9036,140
248,993,29,0,0,9036,140
248,994,29,0,0,9036,140
248,995,29,0,0,9036,140
249,996,29,0,0,9036,140
249,997,29,0,0,9036,140
249,998,29,0,0,9036,140
249,999,29,0,0,9036,140
250,1000,29,0,0,9036,140
250,1001,29,0,0,9036,140
250,1002,29,0,0,9036,140
250,1003,29,0,0,9036,140
251,1004,29,0,0,9036,140
251,1005,29,0,0,9036,140
251,1006,29,0,0,9036,140
251,1007,29,0,0,9036,140
252,1008,29,0,0,9036,140
252,1009,29,0,0,9036,140
252,1010,29,0,0,9036,140
252,1011,29,0,0,9036,140
253,1012,29,0,0,9036,140
253,1013,29,0,0,9036,140
253,1014,29,0,0,9036,140
253,1015,29,0,0,9036,140
254,1016,29,0,0,9036,140
254,1017,29,0,0,9036,140
254,1018,29,0,0,9036,140
254,1019,29,0,0,9036,140
255,1020,29,0,0,9036,140
255,1021,29,0,0,9036,140
255,1022,29,0,0,9036,140
