"a0","ws","wi","sigma","gamma","pop","S_0","E_0","I_0","R_0","rho","loglik","loglik.se"
0.503538413988446,1.95317680328896,1.3304438800128,0.170157757500688,0.247803415536805,9205,0.998913633894623,0.00108636610537751,0,0,1,-174.99047643788,108.603771658419
1.07528747147329,2.22271636001452,1.15122483856944,0.392543805477096,0.981505491313974,9205,0.998913633894623,0.00108636610537751,0,0,1,-199.45677825834,0.995569715084721
0.608716134050404,1.55075255713839,0.992633609024546,0.408360246365199,0.778201851173973,9205,0.998913633894623,0.00108636610537751,0,0,1,-202.1229246312,29.6113027943751
1.20540413349254,2.79992742253271,1.61826600294478,0.318189885438612,0.72899503271862,9205,0.998913633894623,0.00108636610537751,0,0,1,-202.931752015165,29.3665327830364
0.950598709727946,1.55137111405649,1.09693390847646,0.348853545993325,0.683947520550417,9205,0.998913633894623,0.00108636610537751,0,0,1,-204.94562565114,52.3532743642281
1.04481377509037,1.38030416545655,0.765918538640756,0.174304345565707,0.352217646008423,9205,0.998913633894623,0.00108636610537751,0,0,1,-205.144598659225,30.300846517832
0.82237044299781,2.07627203367355,1.4559164616628,0.444296269608074,0.881581524535654,9205,0.998913633894623,0.00108636610537751,0,0,1,-236.298681238239,0.709605361813091
1.12287028822172,2.07768364664968,0.871070793270509,0.16682911311341,0.277847323951246,9205,0.998913633894623,0.00108636610537751,0,0,1,-237.747835606679,28.0551770552387
1.42613663016963,1.67754143246366,0.738229369129285,0.269704829769056,0.468285446807147,9205,0.998913633894623,0.00108636610537751,0,0,1,-238.069357091195,26.4123903362106
0.568360116446576,2.72133536260761,0.461145098994789,0.50701352023042,0.75942828875697,9205,0.998913633894623,0.00108636610537751,0,0,1,-240.023967137006,26.017059023791
1.07622711531341,1.77080929229116,1.1128799618519,0.3322087018631,0.688935904205094,9205,0.998913633894623,0.00108636610537751,0,0,1,-240.40103530096,24.1502822763604
1.10661619828932,2.40880575181256,0.546829898120969,0.562018875548034,0.800498180663143,9205,0.998913633894623,0.00108636610537751,0,0,1,-270.122264482633,0.481232141008563
0.981527632418433,2.03041730236646,1.04664741099524,0.728543076359804,1.04862112971663,9205,0.998913633894623,0.00108636610537751,0,0,1,-270.198391441863,0.517074821027832
1.49022996715219,2.62628818908051,0.743807339140724,0.345295596198349,0.474507854056755,9205,0.998913633894623,0.00108636610537751,0,0,1,-270.688936347913,0.808005357571938
0.733919352819778,1.94751527796314,0.840728400705928,0.582398883053259,0.659817149474905,9205,0.998913633894623,0.00108636610537751,0,0,1,-270.795056586257,0.984936305310411
0.872373967727144,2.36528452683981,0.580710186940434,0.344304278616472,0.407743963372172,9205,0.998913633894623,0.00108636610537751,0,0,1,-270.856190267774,0.681946693061233
1.64467898061881,1.59442856653305,0.515614201908443,0.568990094317983,1.04460427935106,9205,0.998913633894623,0.00108636610537751,0,0,1,-270.86220557653,0.661904066502577
1.23906334806989,1.3933649724894,1.30709768473133,0.46726852083437,0.631350393168695,9205,0.998913633894623,0.00108636610537751,0,0,1,-270.949174400006,0.783364870298187
