"a00","a01","a10","a11","pop","S_0","E_0","I_0","R_0","rho","sigma","gamma","loglik","loglik.se"
0.343829314036359,1.28883129926956,3.09739651657232,1.40129795635762,9205,0.998913633894622,0.00108636610537751,0,0,1,0.26,0.6,-56.6612048378786,0.156271201035168
0.43207376294031,1.3446670948511,1.11372332797916,3.64066826394549,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-56.7082509057173,0.230961290293322
0.455821264433022,1.09504496879726,1.97383771882631,1.39736660112337,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-56.7376760643936,0.194401583768233
0.242190468130862,2.02018440227564,1.72147006228562,2.74355114308448,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-56.7495545458658,0.174778849950708
0.387245341867716,1.16453461638663,3.02125646175922,1.4801642709662,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-56.7500019279237,0.212863452598584
0.341314791253614,1.39655613692425,1.69128525060165,0.834822905357133,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-56.7628501067366,0.131004663013838
0.290868897634967,1.71544687597212,2.18104177829941,1.72257152000004,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-56.7700025975306,0.198690051283862
0.244122011273067,1.19680242081189,2.82720334483359,4.4411831487606,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-56.7755595736874,0.363187868759549
0.644362284350231,1.78386289931305,0.363856494243293,0.809253517558887,9205,0.998913633894622,0.00108636610537751,0,0,1,0.26,0.6,-56.8021710734945,0.197809903310496
0.427170822085498,1.08691551075099,2.88639544170596,2.65856109411342,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-56.8360731810377,0.200266285069344
0.533657870496998,1.45988375814941,0.830313129110306,1.26724869652736,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-56.8582574950903,0.207263725766881
0.704733987373716,0.839848056760223,1.04819181648224,1.51316380437797,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-56.8973982518878,0.217931453176042
0.507699744728181,0.855103341918338,1.44782866721711,3.00298589688606,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-56.8985107947184,0.149009881212909
0.507026550147963,1.22861970542914,1.44699580717131,4.11187068823596,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-56.909493749407,0.227407322987168
0.672693018694354,0.54678413131706,2.20897370340744,1.77530771900768,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-56.9532808539754,0.160511642472543
0.750887932456748,0.505364171877304,0.899138872920003,4.53765257195204,9205,0.998913633894622,0.00108636610537751,0,0,1,0.26,0.6,-56.9603030599934,0.147923702403906
0.423341327420085,1.49214325925704,0.99206643585644,1.95650357385548,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-56.9607237921993,0.152042828052392
0.69780172282343,0.408702356059923,1.89072386095844,2.8457365199459,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-56.9671582268805,0.163717684194227
0.316728639670413,1.2771236404963,3.26203324167649,0.751564988747626,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-56.9672732371942,0.176140818060781
0.321866650984458,3.44432631507737,0.908488686858679,1.196294448879,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-56.9707003136857,0.149550553445286
0.423283525433675,0.951372921383315,2.30358002534529,1.41909725967003,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-56.9728571299314,0.248023666339993
